TICKER,SNAPSHOT_DATE,HAS_ESG,TOTAL_ESG,ENVIRONMENTAL,SOCIAL,GOVERNANCE,CONTROVERSY,LOADED_AT
OR.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HSX.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HEI.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ALV.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ACA.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
DTE.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ANE.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ABN.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ADDT-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
PHIA.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BKT.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SRG.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
TEP.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BEZ.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
UU.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SWED-A.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
LIFCO-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ITRK.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HLMA.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
IVG.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SHELL.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MB.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
DSY.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BOL.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
PST.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BPSO.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
INW.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
KGF.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BT-A.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BZU.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ALFA.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BEI.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
PIRC.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SKF-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RAND.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
TRN.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AV.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
DCC.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BAS.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
P911.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
NIBE-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MC.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HOLN.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SPM.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CPR.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
DGE.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ENR.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SN.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
VOW3.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SCYR.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SLHN.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HWDN.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
GAW.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SBRY.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MRO.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
TTE.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
FCIT.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HSBA.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MTS.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
DPLM.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BVI.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AMP.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CFR.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
INDU-C.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
NEXI.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AZN.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ATCO-A.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RMS.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SGRO.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
PSN.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ML.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
PSH.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
KPN.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
LOG.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RR.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BESI.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ROVI.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
PGHN.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SAN.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MUV2.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MBG.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ITX.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SDR.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
UNA.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BN.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CLNX.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HM-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BAYN.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BP.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ISP.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RTO.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SAN.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SPX.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AD.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AAF.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MKS.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SIKA.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
PRU.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AIR.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CNA.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
WPP.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SHL.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
GSK.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CAP.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SLR.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
IAG.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CTEC.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CABK.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
TELIA.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
COL.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CCEP.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
IHG.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
FRES.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ENGI.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SKA-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
UMG.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HIK.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
GEBN.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
WTB.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
STLAP.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BA.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
STJ.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AGN.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
LOGN.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
REL.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HLN.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SSE.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
NG.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HO.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
TEF.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
TSCO.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
STLAM.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RMV.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ABBN.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SMIN.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
DB1.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ORA.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ASRNL.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
FRE.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AIR.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CA.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HNR1.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ENI.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BNP.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RED.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
UBSG.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
EOAN.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ACS.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
TEN.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ANTO.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BMED.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ABB.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SOON.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BARC.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AKZA.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
III.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
FDR.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
EN.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RACE.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ESSITY-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BKG.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
IMI.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
KER.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
IDR.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
EL.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AC.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
CPG.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SAF.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
REC.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
G.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MNG.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ZURN.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BTRW.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SGO.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ERIC-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SCMN.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
EDV.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
TEL2-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ANA.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
IMCD.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
UNI.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
PCT.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
VOLV-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BNZL.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ABF.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
TW.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
STMMI.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ADS.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
DIA.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ADYEN.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
UTG.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ELE.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
AMS.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
DG.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SMT.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SAP.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ACX.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
VIE.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ULVR.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SU.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
IBE.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
HEXA-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
A2A.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ROG.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
DSFIR.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
EZJ.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
SRT3.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BNR.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
BC.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
UCG.MI,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
LLOY.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
NTGY.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ERF.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RI.PA,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
PUIG.MC,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
GLEN.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ICG.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RWE.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
ASM.AS,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
INVE-B.ST,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MNDI.L,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
NOVN.SW,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
MTX.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
FME.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
RHM.DE,2025-08-24,false,,,,,,2025-08-23 22:37:54.049
IP.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
UU.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
DCC.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
HLN.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SAN.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
IAG.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
CRDA.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
RWE.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
TEP.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SKA-B.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
NTGY.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
EXPN.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SAAB-B.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
AZN.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
LIFCO-B.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MONC.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
AENA.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SLHN.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
DHL.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MNG.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
CS.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ITRK.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
DTE.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BKG.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ZAL.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ABF.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BZU.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ASSA-B.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
NXT.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BAYN.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SAP.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SMIN.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
AZN.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BAB.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
UMG.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
UTG.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BPE.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SHEL.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ZURN.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
FCIT.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ULVR.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
HIK.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
RMV.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
COL.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SMT.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
CFR.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BEI.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ORA.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
DSFIR.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ALC.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
EL.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MB.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ACS.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BATS.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MTS.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MBG.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
PHIA.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
IVG.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
PUB.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
INF.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
PGHN.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
REN.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MUV2.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
VIE.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
AUTO.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ALV.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
PRU.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BOL.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MC.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
LGEN.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
NN.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BT-A.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
IAG.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
G.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
GEBN.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MAP.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
AIR.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
FRES.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
HLMA.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ALW.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
STMPA.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
CABK.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SCMN.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
WTB.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
RTO.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ENT.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
P911.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
CCH.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
STLAM.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ROVI.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ELE.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MTX.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
HEI.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
AV.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
PCT.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SAND.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
EVO.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
DTG.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
III.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ESSITY-B.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
VOLV-B.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
KGF.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MRL.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
LAND.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
FRE.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
STAN.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
JD.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ASRNL.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
IMI.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
AZM.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
CTEC.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
GSK.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
NEXI.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
HER.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
NOVN.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SOON.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
RIO.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
LLOY.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
INGA.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ABB.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ADYEN.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
HEN3.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
CBK.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
EQT.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SREN.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ADDT-B.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BESI.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
HEXA-B.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
REP.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BKT.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ENR.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
DBK.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
NESN.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
QIA.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ADM.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
EDEN.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
RHM.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SAB.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
IDR.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
PAH3.DE,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
MT.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ASM.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SLR.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
LR.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
AMP.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
CLNX.MC,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
LDO.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SWED-A.ST,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
PRY.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
AMRZ.SW,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SHELL.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BPSO.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BNP.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
BARC.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
ICG.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
RMS.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
DIA.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SBRY.L,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
UNA.AS,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
PST.MI,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
SU.PA,2025-08-23,false,,,,,,2025-08-22 22:36:44.428
