TICKER,YEAR,ASSETS,LIABILITIES,EQUITY,REVENUE,EXPENSES,NET_INCOME,OPERATING_CF,INVESTING_CF,FINANCING_CF,FREE_CF,NET_MARGIN,ROA,ROE,DEBT_EQUITY
RKT.L,2023,27136000000.0000,18667000000.0000,8448000000.0000,14607000000.0000,12964000000.0000,1643000000.000000,2636000000.00000,-466000000.000000,-1809000000.000000,2187000000.00000,0.112,0.061,0.194,2.210
RKT.L,2024,25298000000.0000,18578000000.0000,6699000000.0000,14169000000.0000,12743000000.0000,1426000000.000000,2682000000.00000,-396000000.000000,-2715000000.000000,2217000000.00000,0.101,0.056,0.213,2.773
RMS.PA,2021,13847000000.0000,4434000000.0000,9401000000.0000,8981000000.0000,6536000000.0000,2445000000.000000,3405000000.00000,-669000000.000000,-869000000.000000,3405000000.00000,0.272,0.177,0.260,0.472
RMS.PA,2022,17459000000.0000,5002000000.0000,12441000000.0000,11601000000.0000,8234000000.0000,3367000000.000000,4184000000.00000,-579000000.000000,-1237000000.000000,4184000000.00000,0.290,0.193,0.271,0.402
RMS.PA,2023,20447000000.0000,5242000000.0000,15203000000.0000,13427000000.0000,9116000000.0000,4311000000.000000,4328000000.00000,-995000000.000000,-1794000000.000000,4328000000.00000,0.321,0.211,0.284,0.345
RMS.PA,2024,23084000000.0000,5750000000.0000,17327000000.0000,15170000000.0000,10567000000.0000,4603000000.000000,5139000000.00000,-1195000000.000000,-3046000000.000000,5139000000.00000,0.303,0.199,0.266,0.332
RMV.L,2021,107577000.0000,37045000.0000,70532000.0000,304886000.0000,121792000.0000,183094000.000000,195016000.00000,-5699000.000000,-243022000.000000,194297000.00000,0.601,1.702,2.596,0.525
RMV.L,2022,101760000.0000,33597000.0000,68163000.0000,332622000.0000,136941000.0000,195681000.000000,198093000.00000,-2589000.000000,-203400000.000000,195243000.00000,0.588,1.923,2.871,0.493
RMV.L,2023,104873000.0000,35517000.0000,69356000.0000,364316000.0000,165165000.0000,199151000.000000,206711000.00000,-1652000.000000,-206507000.000000,203365000.00000,0.547,1.899,2.871,0.512
RMV.L,2024,118498000.0000,37636000.0000,80862000.0000,389882000.0000,197169000.0000,192713000.000000,211270000.00000,-17226000.000000,-191924000.000000,202192000.00000,0.494,1.626,2.383,0.465
RNO.PA,2021,113740000000.0000,85846000000.0000,27320000000.0000,41659000000.0000,40771000000.0000,888000000.000000,2409000000.00000,-1616000000.000000,-631000000.000000,-55000000.00000,0.021,0.008,0.033,3.142
RNO.PA,2022,118292000000.0000,88602000000.0000,28949000000.0000,46328000000.0000,46682000000.0000,-354000000.000000,3613000000.00000,-3294000000.000000,-478000000.000000,929000000.00000,-0.008,-0.003,-0.012,3.061
RNO.PA,2023,121913000000.0000,91279000000.0000,29752000000.0000,52376000000.0000,50178000000.0000,2198000000.000000,4462000000.00000,-2235000000.000000,-2978000000.000000,1398000000.00000,0.042,0.018,0.074,3.068
RNO.PA,2024,129366000000.0000,98264000000.0000,30309000000.0000,56232000000.0000,55480000000.0000,752000000.000000,7161000000.00000,-2035000000.000000,-3234000000.000000,4199000000.00000,0.013,0.006,0.025,3.242
ROG.SW,2021,92317000000.0000,63972000000.0000,24489000000.0000,62801000000.0000,48871000000.0000,13930000000.000000,20976000000.00000,-6552000000.000000,-13108000000.000000,16427000000.00000,0.222,0.151,0.569,2.612
ROG.SW,2022,88151000000.0000,56136000000.0000,27992000000.0000,65814000000.0000,53393000000.0000,12421000000.000000,17803000000.00000,-2924000000.000000,-16275000000.000000,13251000000.00000,0.189,0.141,0.444,2.005
ROG.SW,2023,90468000000.0000,57205000000.0000,29315000000.0000,60441000000.0000,48943000000.0000,11498000000.000000,16095000000.00000,-10643000000.000000,-4239000000.000000,11446000000.00000,0.190,0.127,0.392,1.951
ROG.SW,2024,101801000000.0000,65640000000.0000,31767000000.0000,62395000000.0000,54118000000.0000,8277000000.000000,20094000000.00000,-11393000000.000000,-6819000000.000000,15085000000.00000,0.133,0.081,0.261,2.066
ROVI.MC,2021,732676000.0000,261700000.0000,470976000.0000,648677000.0000,495600000.0000,153077000.000000,149441000.00000,-40839000.000000,-62729000.000000,108501000.00000,0.236,0.209,0.325,0.556
ROVI.MC,2022,878703000.0000,357324000.0000,520012000.0000,817698000.0000,618029000.0000,199669000.000000,237602000.00000,-57154000.000000,-154538000.000000,186214000.00000,0.244,0.227,0.384,0.687
ROVI.MC,2023,799884000.0000,256390000.0000,539387000.0000,829509000.0000,659174000.0000,170335000.000000,113247000.00000,-52028000.000000,-160842000.000000,58060000.00000,0.205,0.213,0.316,0.475
ROVI.MC,2024,832022000.0000,250482000.0000,572028000.0000,763749000.0000,626868000.0000,136881000.000000,138278000.00000,-81058000.000000,-55356000.000000,76059000.00000,0.179,0.165,0.239,0.438
RR.L,2021,28674000000.0000,33310000000.0000,-4662000000.0000,11218000000.0000,11098000000.0000,120000000.000000,-259000000.00000,-428000000.000000,-88000000.000000,-818000000.00000,0.011,0.004,-0.026,-7.145
RR.L,2022,29450000000.0000,35466000000.0000,-6050000000.0000,13520000000.0000,14789000000.0000,-1269000000.000000,1524000000.00000,826000000.000000,-2540000000.000000,928000000.00000,-0.094,-0.043,0.210,-5.862
RR.L,2023,31512000000.0000,35141000000.0000,-3681000000.0000,16486000000.0000,14074000000.0000,2412000000.000000,2485000000.00000,-726000000.000000,-549000000.000000,1772000000.00000,0.146,0.077,-0.655,-9.547
RR.L,2024,35686000000.0000,36567000000.0000,-912000000.0000,18909000000.0000,16388000000.0000,2521000000.000000,3782000000.00000,-831000000.000000,-1047000000.000000,2896000000.00000,0.133,0.071,-2.764,-40.095
RTO.L,2021,4324000000.0000,3060000000.0000,1265000000.0000,2957000000.0000,2694000000.0000,263000000.000000,563000000.00000,-441000000.000000,-417000000.000000,403000000.00000,0.089,0.061,0.208,2.419
RTO.L,2022,11942000000.0000,7844000000.0000,4099000000.0000,3714000000.0000,3482000000.0000,232000000.000000,600000000.00000,-1197000000.000000,1323000000.000000,410000000.00000,0.062,0.019,0.057,1.914
RTO.L,2023,11127000000.0000,7039000000.0000,4089000000.0000,5375000000.0000,4994000000.0000,381000000.000000,737000000.00000,-416000000.000000,-361000000.000000,526000000.00000,0.071,0.034,0.093,1.721
RTO.L,2024,10554000000.0000,6326000000.0000,4229000000.0000,5436000000.0000,5129000000.0000,307000000.000000,678000000.00000,-373000000.000000,-752000000.000000,463000000.00000,0.056,0.029,0.073,1.496
RWE.DE,2021,142309000000.0000,125313000000.0000,15254000000.0000,24571000000.0000,23850000000.0000,721000000.000000,7274000000.00000,-7738000000.000000,1457000000.000000,3505000000.00000,0.029,0.005,0.047,8.215
RWE.DE,2022,138548000000.0000,109269000000.0000,27576000000.0000,38415000000.0000,35698000000.0000,2717000000.000000,2406000000.00000,-9892000000.000000,8615000000.000000,-2078000000.00000,0.071,0.020,0.099,3.962
RWE.DE,2023,106512000000.0000,72908000000.0000,32033000000.0000,28521000000.0000,27006000000.0000,1515000000.000000,4223000000.00000,-2798000000.000000,-1557000000.000000,-923000000.00000,0.053,0.014,0.047,2.276
RWE.DE,2024,98440000000.0000,64817000000.0000,31549000000.0000,24224000000.0000,19089000000.0000,5135000000.000000,6620000000.00000,-9712000000.000000,1116000000.000000,-2757000000.00000,0.212,0.052,0.163,2.054
SAAB-B.ST,2021,65039000000.0000,41790000000.0000,22976000000.0000,39154000000.0000,37228000000.0000,1926000000.000000,5713000000.00000,-4703000000.000000,-1639000000.000000,3193000000.00000,0.049,0.030,0.084,1.819
SAAB-B.ST,2022,72365000000.0000,42489000000.0000,29486000000.0000,42006000000.0000,39811000000.0000,2195000000.000000,4654000000.00000,-2438000000.000000,-1178000000.000000,2344000000.00000,0.052,0.030,0.074,1.441
SAAB-B.ST,2023,82759000000.0000,50397000000.0000,32035000000.0000,51609000000.0000,48228000000.0000,3381000000.000000,6462000000.00000,-5915000000.000000,-1230000000.000000,2924000000.00000,0.066,0.041,0.106,1.573
SAAB-B.ST,2024,99823000000.0000,64011000000.0000,35503000000.0000,63751000000.0000,59580000000.0000,4171000000.000000,6732000000.00000,-4182000000.000000,-1934000000.000000,1893000000.00000,0.065,0.042,0.117,1.803
SAB.MC,2021,251946591000.0000,238950310000.0000,12971301000.0000,5394914000.0000,4864676000.0000,530238000.000000,12338823000.00000,419591000.000000,1095286000.000000,11837056000.00000,0.098,0.002,0.041,18.421
SAB.MC,2022,251241223000.0000,238155107000.0000,13051772000.0000,5474438000.0000,4585046000.0000,889392000.000000,-6627920000.00000,-64796000.000000,-1236880000.000000,-7061497000.00000,0.162,0.004,0.068,18.247
SAB.MC,2023,235172955000.0000,221293749000.0000,13844993000.0000,6282439000.0000,4950258000.0000,1332181000.000000,-10523303000.00000,-163020000.000000,-617001000.000000,-11055808000.00000,0.212,0.006,0.096,15.984
SAB.MC,2024,239597927000.0000,224565372000.0000,14998139000.0000,6543842000.0000,4717037000.0000,1826805000.000000,-11071457000.00000,-245919000.000000,-382291000.000000,-11618547000.00000,0.279,0.008,0.122,14.973
SAF.PA,2021,41716000000.0000,28446000000.0000,12841000000.0000,15133000000.0000,15090000000.0000,43000000.000000,2436000000.00000,-738000000.000000,-268000000.000000,1680000000.00000,0.003,0.001,0.003,2.215
SAF.PA,2022,46828000000.0000,35962000000.0000,10411000000.0000,19523000000.0000,21982000000.0000,-2459000000.000000,3545000000.00000,-1288000000.000000,-815000000.000000,2666000000.00000,-0.126,-0.053,-0.236,3.454
SAF.PA,2023,50468000000.0000,38380000000.0000,11577000000.0000,23651000000.0000,20207000000.0000,3444000000.000000,4270000000.00000,-1704000000.000000,-2576000000.000000,2945000000.00000,0.146,0.068,0.297,3.315
SAF.PA,2024,55012000000.0000,44287000000.0000,10176000000.0000,27716000000.0000,28383000000.0000,-667000000.000000,4733000000.00000,-1848000000.000000,-3073000000.000000,3189000000.00000,-0.024,-0.012,-0.066,4.352
SAN.MC,2021,1595835000000.0000,1498782000000.0000,86930000000.0000,48406000000.0000,40282000000.0000,8124000000.000000,56691000000.00000,-3715000000.000000,-1322000000.000000,45288000000.00000,0.168,0.005,0.093,17.241
SAN.MC,2022,1734659000000.0000,1637074000000.0000,89104000000.0000,54216000000.0000,44611000000.0000,9605000000.000000,27706000000.00000,-3898000000.000000,-9964000000.000000,16866000000.00000,0.177,0.006,0.108,18.373
SAN.MC,2023,1797062000000.0000,1692821000000.0000,95423000000.0000,59878000000.0000,48802000000.0000,11076000000.000000,5015000000.00000,-5366000000.000000,-2058000000.000000,-8628000000.00000,0.185,0.006,0.116,17.740
SAN.MC,2024,1837081000000.0000,1729754000000.0000,98601000000.0000,63842000000.0000,51268000000.0000,12574000000.000000,-24155000000.00000,-3712000000.000000,-5510000000.000000,-34753000000.00000,0.197,0.007,0.128,17.543
SAN.PA,2021,120242000000.0000,51211000000.0000,68681000000.0000,39175000000.0000,32952000000.0000,6223000000.000000,10522000000.00000,-7298000000.000000,-7056000000.000000,8479000000.00000,0.159,0.052,0.091,0.746
SAN.PA,2022,126722000000.0000,51570000000.0000,74784000000.0000,40561000000.0000,32190000000.0000,8371000000.000000,10526000000.00000,-2075000000.000000,-5821000000.000000,8423000000.00000,0.206,0.066,0.112,0.690
SAN.PA,2023,126464000000.0000,52111000000.0000,74040000000.0000,41618000000.0000,36218000000.0000,5400000000.000000,10258000000.00000,-6200000000.000000,-8052000000.000000,7352000000.00000,0.130,0.043,0.073,0.704
SAN.PA,2024,132798000000.0000,54941000000.0000,77507000000.0000,44286000000.0000,38726000000.0000,5560000000.000000,9081000000.00000,-4407000000.000000,-5763000000.000000,5886000000.00000,0.126,0.042,0.072,0.709
SAND.ST,2021,155517000000.0000,78185000000.0000,77200000000.0000,85700000000.0000,71239000000.0000,14461000000.000000,13177000000.00000,-26191000000.000000,2486000000.000000,9599000000.00000,0.169,0.093,0.187,1.013
SAND.ST,2022,176682000000.0000,95412000000.0000,81227000000.0000,112332000000.0000,101120000000.0000,11212000000.000000,10465000000.00000,-20304000000.000000,6222000000.000000,5935000000.00000,0.100,0.063,0.138,1.175
SAND.ST,2023,174210000000.0000,86513000000.0000,87631000000.0000,126503000000.0000,111203000000.0000,15300000000.000000,18797000000.00000,-8505000000.000000,-16206000000.000000,13443000000.00000,0.121,0.088,0.175,0.987
SAND.ST,2024,184384000000.0000,87385000000.0000,96924000000.0000,122878000000.0000,110635000000.0000,12243000000.000000,20607000000.00000,-7671000000.000000,-12988000000.000000,15766000000.00000,0.100,0.066,0.126,0.902
SAP.DE,2021,71174000000.0000,29651000000.0000,38853000000.0000,26953000000.0000,21697000000.0000,5256000000.000000,6223000000.00000,-3063000000.000000,-56000000.000000,5522000000.00000,0.195,0.074,0.135,0.763
SAP.DE,2022,72159000000.0000,29311000000.0000,40186000000.0000,29519000000.0000,27235000000.0000,2284000000.000000,5647000000.00000,667000000.000000,-6337000000.000000,4770000000.00000,0.077,0.032,0.057,0.729
SAP.DE,2023,68331000000.0000,24925000000.0000,43157000000.0000,31207000000.0000,25068000000.0000,6139000000.000000,6332000000.00000,906000000.000000,-7734000000.000000,5547000000.00000,0.197,0.090,0.142,0.578
SAP.DE,2024,74122000000.0000,28314000000.0000,45440000000.0000,34176000000.0000,31052000000.0000,3124000000.000000,5220000000.00000,-656000000.000000,-3412000000.000000,4423000000.00000,0.091,0.042,0.069,0.623
SBRY.L,2021,,,,,,,,,,,,,,
SBRY.L,2021,,,,,,,,,,,,,,
SBRY.L,2022,26912000000.0000,18489000000.0000,8423000000.0000,29895000000.0000,29218000000.0000,677000000.000000,1009000000.00000,-649000000.000000,-1018000000.000000,312000000.00000,0.023,0.025,0.080,2.195
SBRY.L,2023,26158000000.0000,18905000000.0000,7253000000.0000,31491000000.0000,31284000000.0000,207000000.000000,2170000000.00000,-709000000.000000,-960000000.000000,1416000000.00000,0.007,0.008,0.029,2.607
SBRY.L,2024,25061000000.0000,18193000000.0000,6868000000.0000,32238000000.0000,32101000000.0000,137000000.000000,2113000000.00000,-1461000000.000000,-282000000.000000,548000000.00000,0.004,0.005,0.020,2.649
SCA-B.ST,2021,118233000000.0000,35178000000.0000,83055000000.0000,18822000000.0000,12881000000.0000,5941000000.000000,5974000000.00000,-4933000000.000000,-1267000000.000000,863000000.00000,0.316,0.050,0.072,0.424
SCA-B.ST,2022,137355000000.0000,40997000000.0000,96358000000.0000,20794000000.0000,14046000000.0000,6748000000.000000,6325000000.00000,-6523000000.000000,-30000000.000000,364000000.00000,0.325,0.049,0.070,0.425
SCA-B.ST,2023,147952000000.0000,43668000000.0000,104284000000.0000,18081000000.0000,14406000000.0000,3675000000.000000,3894000000.00000,-3105000000.000000,-1124000000.000000,759000000.00000,0.203,0.025,0.035,0.419
SCA-B.ST,2024,149263000000.0000,45228000000.0000,104035000000.0000,20232000000.0000,16593000000.0000,3639000000.000000,3486000000.00000,-1704000000.000000,-959000000.000000,1315000000.00000,0.180,0.024,0.035,0.435
SCMN.SW,2021,24801000000.0000,13988000000.0000,10811000000.0000,11183000000.0000,9351000000.0000,1832000000.000000,4044000000.00000,-2120000000.000000,-1856000000.000000,1774000000.00000,0.164,0.074,0.169,1.294
SCMN.SW,2022,24620000000.0000,13449000000.0000,11168000000.0000,11051000000.0000,9449000000.0000,1602000000.000000,3876000000.00000,-2430000000.000000,-1721000000.000000,1587000000.00000,0.145,0.065,0.143,1.204
SCMN.SW,2023,24750000000.0000,13128000000.0000,11619000000.0000,11072000000.0000,9361000000.0000,1711000000.000000,4029000000.00000,-2322000000.000000,-1671000000.000000,1757000000.00000,0.155,0.069,0.147,1.130
SCMN.SW,2024,37211000000.0000,25056000000.0000,12155000000.0000,11036000000.0000,9494000000.0000,1542000000.000000,3977000000.00000,-9279000000.000000,6819000000.000000,1689000000.00000,0.140,0.041,0.127,2.061
SCYR.MC,2021,14977459000.0000,14018145000.0000,409373000.0000,4675366000.0000,4864548000.0000,-189182000.000000,629036000.00000,-970846000.000000,690705000.000000,427977000.00000,-0.040,-0.013,-0.462,34.243
SCYR.MC,2022,17555434000.0000,16197021000.0000,535662000.0000,4976968000.0000,4866452000.0000,110516000.000000,704910000.00000,-1436932000.000000,854259000.000000,120681000.00000,0.022,0.006,0.206,30.237
SCYR.MC,2023,17308647000.0000,15558626000.0000,795759000.0000,4609428000.0000,4456206000.0000,153222000.000000,847586000.00000,-339582000.000000,-541795000.000000,624311000.00000,0.033,0.009,0.193,19.552
SCYR.MC,2024,17968421000.0000,15905777000.0000,1006793000.0000,4571004000.0000,4457631000.0000,113373000.000000,1293882000.00000,-746225000.000000,-519723000.000000,961336000.00000,0.025,0.006,0.113,15.798
SDR.L,2021,24341700000.0000,19916000000.0000,4285900000.0000,2959500000.0000,2335700000.0000,623800000.000000,1234200000.00000,117400000.000000,-429700000.000000,1144800000.00000,0.211,0.026,0.146,4.647
SDR.L,2022,21334600000.0000,16854900000.0000,4355900000.0000,2891700000.0000,2405500000.0000,486200000.000000,972800000.00000,-603800000.000000,-533300000.000000,868500000.00000,0.168,0.023,0.112,3.869
SDR.L,2023,20628900000.0000,16165200000.0000,4390600000.0000,2936700000.0000,2534100000.0000,402600000.000000,-238100000.00000,-225000000.000000,-479500000.000000,-318000000.00000,0.137,0.020,0.092,3.682
SDR.L,2024,20949900000.0000,16454500000.0000,4410300000.0000,2970000000.0000,2537000000.0000,433000000.000000,1048200000.00000,-694800000.000000,-213000000.000000,977700000.00000,0.146,0.021,0.098,3.731
SEB-A.ST,2021,3304230000000.0000,3111002000000.0000,193228000000.0000,55606000000.0000,30183000000.0000,25423000000.000000,131652000000.00000,-846000000.000000,-23588000000.000000,131008000000.00000,0.457,0.008,0.132,16.100
SEB-A.ST,2022,3532779000000.0000,3328638000000.0000,204141000000.0000,64466000000.0000,37589000000.0000,26877000000.000000,-70166000000.00000,-805000000.000000,-17828000000.000000,-71192000000.00000,0.417,0.008,0.132,16.306
SEB-A.ST,2023,3608218000000.0000,3386443000000.0000,221775000000.0000,79960000000.0000,41844000000.0000,38116000000.000000,-38387000000.00000,-607000000.000000,-19331000000.000000,-39425000000.00000,0.477,0.011,0.172,15.270
SEB-A.ST,2024,3759028000000.0000,3527880000000.0000,231148000000.0000,81610000000.0000,45745000000.0000,35865000000.000000,-34433000000.00000,-5000000000.000000,-15803000000.000000,-35622000000.00000,0.439,0.010,0.155,15.262
SGE.L,2021,3329000000.0000,2218000000.0000,1111000000.0000,1846000000.0000,1561000000.0000,285000000.000000,376000000.00000,62000000.000000,-694000000.000000,320000000.00000,0.154,0.086,0.257,1.996
SGE.L,2022,3897000000.0000,2500000000.0000,1397000000.0000,1947000000.0000,1687000000.0000,260000000.000000,285000000.00000,-284000000.000000,-127000000.000000,233000000.00000,0.134,0.067,0.186,1.790
SGE.L,2023,3936000000.0000,2529000000.0000,1407000000.0000,2184000000.0000,1973000000.0000,211000000.000000,387000000.00000,-36000000.000000,-114000000.000000,365000000.00000,0.097,0.054,0.150,1.797
SGE.L,2024,3638000000.0000,2545000000.0000,1093000000.0000,2332000000.0000,2009000000.0000,323000000.000000,491000000.00000,-41000000.000000,-610000000.000000,454000000.00000,0.139,0.089,0.296,2.328
SGO.PA,2021,51584000000.0000,30458000000.0000,20715000000.0000,44160000000.0000,41639000000.0000,2521000000.000000,4439000000.00000,-2199000000.000000,-3789000000.000000,2978000000.00000,0.057,0.049,0.122,1.470
SGO.PA,2022,55377000000.0000,32223000000.0000,22711000000.0000,51197000000.0000,48194000000.0000,3003000000.000000,5711000000.00000,-4838000000.000000,-1850000000.000000,3790000000.00000,0.059,0.054,0.132,1.419
SGO.PA,2023,57299000000.0000,33541000000.0000,23273000000.0000,47944000000.0000,45275000000.0000,2669000000.000000,6035000000.00000,-3230000000.000000,-205000000.000000,4064000000.00000,0.056,0.047,0.115,1.441
SGO.PA,2024,61718000000.0000,36070000000.0000,25135000000.0000,46571000000.0000,43727000000.0000,2844000000.000000,5569000000.00000,-5266000000.000000,-402000000.000000,3486000000.00000,0.061,0.046,0.113,1.435
SGRO.L,2021,17783000000.0000,4347000000.0000,13436000000.0000,546000000.0000,-3514000000.0000,4060000000.000000,327000000.00000,-1273000000.000000,918000000.000000,320000000.00000,7.436,0.228,0.302,0.324
SGRO.L,2022,17348000000.0000,5975000000.0000,11373000000.0000,669000000.0000,2596000000.0000,-1927000000.000000,213000000.00000,-1255000000.000000,1118000000.000000,204000000.00000,-2.880,-0.111,-0.169,0.525
SGRO.L,2023,17306000000.0000,6402000000.0000,10904000000.0000,749000000.0000,1002000000.0000,-253000000.000000,431000000.00000,-526000000.000000,309000000.000000,402000000.00000,-0.338,-0.015,-0.023,0.587
SGRO.L,2024,17574000000.0000,5525000000.0000,12049000000.0000,675000000.0000,81000000.0000,594000000.000000,330000000.00000,-369000000.000000,26000000.000000,306000000.00000,0.880,0.034,0.049,0.459
SHB-A.ST,2021,3346764000000.0000,3165033000000.0000,181706000000.0000,43806000000.0000,24279000000.0000,19527000000.000000,49381000000.00000,-752000000.000000,-26796000000.000000,47648000000.00000,0.446,0.006,0.107,17.418
SHB-A.ST,2022,3453718000000.0000,3259694000000.0000,194021000000.0000,49328000000.0000,27652000000.0000,21676000000.000000,-38298000000.00000,48212000000.000000,-1055000000.000000,-39795000000.00000,0.439,0.006,0.112,16.801
SHB-A.ST,2023,3537792000000.0000,3332706000000.0000,205078000000.0000,62040000000.0000,32933000000.0000,29107000000.000000,23125000000.00000,-1517000000.000000,-15556000000.000000,21336000000.00000,0.469,0.008,0.142,16.251
SHB-A.ST,2024,3539173000000.0000,3329145000000.0000,210022000000.0000,62314000000.0000,34863000000.0000,27451000000.000000,44529000000.00000,15748000000.000000,-33407000000.000000,42902000000.00000,0.441,0.008,0.131,15.851
SHEL.L,2021,404379000000.0000,229054000000.0000,171965000000.0000,261504000000.0000,241403000000.0000,20101000000.000000,45104000000.00000,-4761000000.000000,-34664000000.000000,26104000000.00000,0.077,0.050,0.117,1.332
SHEL.L,2022,443024000000.0000,250427000000.0000,190472000000.0000,381314000000.0000,339005000000.0000,42309000000.000000,68414000000.00000,-22448000000.000000,-41954000000.000000,45814000000.00000,0.111,0.096,0.222,1.315
SHEL.L,2023,406270000000.0000,217908000000.0000,186607000000.0000,316620000000.0000,297261000000.0000,19359000000.000000,54191000000.00000,-17734000000.000000,-38235000000.000000,31198000000.00000,0.061,0.048,0.104,1.168
SHEL.L,2024,387609000000.0000,207441000000.0000,178307000000.0000,284312000000.0000,268218000000.0000,16094000000.000000,54687000000.00000,-15155000000.000000,-38435000000.000000,35086000000.00000,0.057,0.042,0.090,1.163
SHELL.AS,2021,404379000000.0000,229054000000.0000,171965000000.0000,261504000000.0000,241403000000.0000,20101000000.000000,45104000000.00000,-4761000000.000000,-34664000000.000000,26104000000.00000,0.077,0.050,0.117,1.332
SHELL.AS,2022,443024000000.0000,250427000000.0000,190472000000.0000,381314000000.0000,339005000000.0000,42309000000.000000,68414000000.00000,-22448000000.000000,-41954000000.000000,45814000000.00000,0.111,0.096,0.222,1.315
SHELL.AS,2023,406270000000.0000,217908000000.0000,186607000000.0000,316620000000.0000,297261000000.0000,19359000000.000000,54191000000.00000,-17734000000.000000,-38235000000.000000,31198000000.00000,0.061,0.048,0.104,1.168
SHELL.AS,2024,387609000000.0000,207441000000.0000,178307000000.0000,284312000000.0000,268218000000.0000,16094000000.000000,54687000000.00000,-15155000000.000000,-38435000000.000000,35086000000.00000,0.057,0.042,0.090,1.163
SHL.DE,2021,42162000000.0000,25823000000.0000,16321000000.0000,17997000000.0000,16270000000.0000,1727000000.000000,2933000000.00000,-14140000000.000000,11839000000.000000,2259000000.00000,0.096,0.041,0.106,1.582
SHL.DE,2022,49056000000.0000,29204000000.0000,19836000000.0000,21714000000.0000,19676000000.0000,2038000000.000000,2504000000.00000,-868000000.000000,-1644000000.000000,1652000000.00000,0.094,0.042,0.103,1.472
SHL.DE,2023,46684000000.0000,28551000000.0000,18081000000.0000,21680000000.0000,20171000000.0000,1509000000.000000,2119000000.00000,-1069000000.000000,-730000000.000000,1281000000.00000,0.070,0.032,0.083,1.579
SHL.DE,2024,46055000000.0000,27807000000.0000,18199000000.0000,22363000000.0000,20421000000.0000,1942000000.000000,2826000000.00000,-666000000.000000,-1657000000.000000,2130000000.00000,0.087,0.042,0.107,1.528
SIE.DE,2021,139372000000.0000,90381000000.0000,44160000000.0000,62265000000.0000,56104000000.0000,6161000000.000000,9996000000.00000,-15494000000.000000,785000000.000000,8266000000.00000,0.099,0.044,0.140,2.047
SIE.DE,2022,151502000000.0000,96697000000.0000,48895000000.0000,71977000000.0000,68254000000.0000,3723000000.000000,10241000000.00000,-2490000000.000000,-7502000000.000000,8157000000.00000,0.052,0.025,0.076,1.978
SIE.DE,2023,145071000000.0000,92019000000.0000,47782000000.0000,74882000000.0000,66933000000.0000,7949000000.000000,12239000000.00000,-3176000000.000000,-8731000000.000000,10093000000.00000,0.106,0.055,0.166,1.926
SIE.DE,2024,147812000000.0000,91581000000.0000,51264000000.0000,75930000000.0000,67629000000.0000,8301000000.000000,11665000000.00000,-3282000000.000000,-8880000000.000000,9577000000.00000,0.109,0.056,0.162,1.786
SIKA.SW,2021,10706800000.0000,6310900000.0000,4393800000.0000,9252300000.0000,8204400000.0000,1047900000.000000,1064100000.00000,-469200000.000000,-736800000.000000,893500000.00000,0.113,0.098,0.238,1.436
SIKA.SW,2022,11319200000.0000,6352100000.0000,4966200000.0000,10491800000.0000,9329300000.0000,1162500000.000000,1099800000.00000,-169000000.000000,-190000000.000000,833800000.00000,0.111,0.103,0.234,1.279
SIKA.SW,2023,15049200000.0000,9116000000.0000,5920400000.0000,11238600000.0000,10176600000.0000,1062000000.000000,1714200000.00000,-3485500000.000000,596100000.000000,1434300000.00000,0.094,0.071,0.179,1.540
SIKA.SW,2024,15977200000.0000,8930400000.0000,7032800000.0000,11763100000.0000,10517600000.0000,1245500000.000000,1742800000.00000,-580700000.000000,-1083900000.000000,1383800000.00000,0.106,0.078,0.177,1.270
SKA-B.ST,2021,139039000000.0000,93574000000.0000,45351000000.0000,143865000000.0000,137001000000.0000,6864000000.000000,7436000000.00000,-11368000000.000000,-5053000000.000000,5508000000.00000,0.048,0.049,0.151,2.063
SKA-B.ST,2022,151593000000.0000,96338000000.0000,55111000000.0000,163174000000.0000,154918000000.0000,8256000000.000000,510000000.00000,4847000000.000000,-6530000000.000000,-1752000000.00000,0.051,0.054,0.150,1.748
SKA-B.ST,2023,155189000000.0000,98841000000.0000,56202000000.0000,167168000000.0000,162170000000.0000,4998000000.000000,3207000000.00000,5997000000.000000,-1255000000.000000,612000000.00000,0.030,0.032,0.089,1.759
SKA-B.ST,2024,171207000000.0000,108590000000.0000,62466000000.0000,176481000000.0000,170929000000.0000,5552000000.000000,9113000000.00000,-5767000000.000000,-2843000000.000000,6436000000.00000,0.031,0.032,0.089,1.738
SKF-B.ST,2021,99628000000.0000,54263000000.0000,43645000000.0000,81732000000.0000,74401000000.0000,7331000000.000000,5248000000.00000,-3148000000.000000,-3513000000.000000,1358000000.00000,0.090,0.074,0.168,1.243
SKF-B.ST,2022,110923000000.0000,56880000000.0000,51927000000.0000,96933000000.0000,92464000000.0000,4469000000.000000,5641000000.00000,-5346000000.000000,-3400000000.000000,428000000.00000,0.046,0.040,0.086,1.095
SKF-B.ST,2023,111903000000.0000,56947000000.0000,52743000000.0000,103881000000.0000,97486000000.0000,6395000000.000000,13783000000.00000,-5867000000.000000,-4512000000.000000,8023000000.00000,0.062,0.057,0.121,1.080
SKF-B.ST,2024,119413000000.0000,57444000000.0000,59649000000.0000,98722000000.0000,92248000000.0000,6474000000.000000,10792000000.00000,-5602000000.000000,-7573000000.000000,5701000000.00000,0.066,0.054,0.109,0.963
