Ticker,Year,CashAndCashEquivalents,CashFinancial,CashCashEquivalentsAndShortTermInvestments,TradingSecurities,OtherShortTermInvestments,AccountsReceivable,OtherReceivables,LoansHeldForSale,OtherCurrentAssets,LongTermInvestments,InvestmentsAndAdvances,Properties,MachineryFurnitureEquipment,ConstructionInProgress,OtherIntangibleAssets,Goodwill,GoodwillAndOtherIntangibleAssets,OtherNonCurrentAssets,DeferredTaxAssets,NetTangibleAssets,TotalAssets,AccountsPayable,CurrentNotesPayable,CurrentDebt,CurrentDebtAndCapitalLeaseObligation,CurrentAccruedExpenses,PayablesAndAccruedExpenses,IncomeTaxPayable,TaxesPayable,SecuritiesSoldUnderRepurchaseAgreements,FederalFundsPurchasedAndSecuritiesSoldUnderRepurchaseAgreements,LiabilitiesOfDiscontinuedOperations,LongTermDebt,LongTermDebtAndCapitalLeaseObligation,NonCurrentDeferredLiabilities,NonCurrentDeferredTaxesLiabilities,TotalDebt,NetDebt,TotalLiabilitiesNetMinorityInterest,StockholdersEquity,ShareIssued,CommonStock,CapitalStock,CommonStockEquity,OrdinarySharesNumber,TreasuryStock,AdditionalPaidInCapital,InvestedCapital,TotalCapitalization,RetainedEarnings,UnrealizedGainLoss,GainsLossesNotAffectingRetainedEarnings,ForeignCurrencyTranslationAdjustments,OtherEquityAdjustments,TotalEquityGrossMinorityInterest,RevaluationReserve,TangibleBookValue
G5EN.ST,2023,182.33,,182.33,,,25.94,128.04,,,,,91.27,,,223.02,223.02,223.02,,,268.38,610.15,39.44,,,,,47.23,,,,,,,,3.62,3.62,,,118.75,491.4,8.38,0.93,0.93,491.4,7.9,,-243.73,491.4,491.4,670.85,,670.85,,,491.4,,268.38
G5EN.ST,2024,275.54,,275.54,,,18.84,110.9,,-0.0,,,92.55,,,213.0,213.0,213.0,,,341.32,666.71,44.25,,,,,53.47,,,,,,,,1.48,1.48,,,112.39,554.32,8.38,0.93,0.93,554.32,8.1,,-256.67,554.32,554.32,727.43,,727.43,,,554.32,,341.32
G5EN.ST,2025,246.96,,246.96,,,18.28,85.7,,0.0,,,6.99,,,180.53,180.53,180.53,,,286.23,581.06,48.46,,,,,54.28,,,,,,,,1.57,1.57,,,114.3,466.75,8.1,0.93,0.93,466.75,8.1,,-258.77,466.75,466.75,746.24,,746.24,,,466.75,,286.23
G5NA.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G5NA.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G5NA.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G5NA.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G5NA.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G5NA.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7BG.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7BG.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7BG.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7BG.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7BG.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G7BG.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9KB.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9KB.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9KB.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9KB.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9KB.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G9KB.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABAT.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABAT.ST,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABAT.ST,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABAT.ST,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABAT.ST,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABAT.ST,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABI.MI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABI.MI,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABI.MI,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABI.MI,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABI.MI,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GABI.MI,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAGO.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAGO.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAGO.L,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAGO.L,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAGO.L,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAGO.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALE.SW,2020,,,,,,,,,,,,,,,,,,-0.0,,,,,,,,,,,,,,,380.42,,,,,320.64,,,,,,,,,,,,,,,,,,,
GALE.SW,2021,164.98,,164.98,,,438.98,64.47,,,,,0.0,111.55,21.46,164.0,856.66,1020.67,,,206.87,2565.8,336.2,,49.72,49.72,,385.51,,,,,,380.31,173.33,60.07,60.07,223.05,215.32,1332.12,1227.54,50.0,5.0,5.0,1227.54,49.64,14.51,,1227.54,1227.54,1237.05,,1237.05,,,1233.68,,206.87
GALE.SW,2022,93.93,,93.93,,,505.12,62.52,,-0.0,,,0.0,113.54,1.96,185.41,914.7,1100.11,,,145.47,2612.82,323.35,,50.17,50.17,,386.44,,,,,,,183.0,48.38,48.38,233.18,,1363.36,1245.58,50.0,5.0,5.0,1245.58,49.82,7.82,,1245.58,1245.58,1248.4,,1248.4,,,1249.46,,145.47
GALE.SW,2023,116.16,,116.16,,,485.99,74.34,,,,,0.0,119.68,3.13,207.2,871.31,1078.5,,,392.92,2990.95,384.77,,50.48,50.48,,441.53,,,,,,,185.56,69.46,69.46,236.04,,1515.76,1471.42,50.0,5.0,5.0,1471.42,49.83,11.82,,1471.42,1471.42,1478.23,,1478.23,,,1475.2,,392.92
GALE.SW,2024,129.68,,129.68,,,460.28,78.76,,,,,0.0,125.27,4.41,224.37,891.48,1115.84,-0.0,,432.85,3070.9,418.27,,52.69,52.69,,473.81,,,,,,,183.19,46.64,46.64,235.89,,1519.05,1548.69,50.0,5.0,5.0,1548.69,49.83,12.49,,1548.69,1548.69,1556.19,,1556.19,,,1551.84,,432.85
GALE.SW,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALIM.PA,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALIM.PA,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALIM.PA,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALIM.PA,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALIM.PA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALIM.PA,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALQ.MC,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALQ.MC,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALQ.MC,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALQ.MC,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALQ.MC,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GALQ.MC,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMB.MI,2020,,,,,,,,,-0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMB.MI,2021,0.1,0.03,0.1,,,7.11,0.53,,0.0,,,0.0,0.22,,18.82,18.82,18.82,,,-8.81,32.21,4.58,,2.79,3.48,,8.61,,,,,,6.1,6.86,,,10.34,8.79,22.19,10.01,14.45,10.32,10.32,10.01,14.45,,,18.89,16.11,-1.56,,-1.56,,,10.02,,-8.81
GAMB.MI,2022,0.14,0.02,0.14,,,7.78,0.49,,0.0,,,0.0,0.16,,19.7,19.7,19.7,-0.0,,-8.05,32.79,4.8,,3.51,4.23,,9.34,,,,,,4.55,4.66,0.0,0.0,8.89,7.92,21.14,11.65,14.45,10.32,10.32,11.65,14.45,,,19.71,16.2,0.04,,0.04,,,11.66,,-8.05
GAMB.MI,2023,0.37,0.05,0.37,,,7.24,0.58,,,,,0.0,0.1,,20.24,20.24,20.24,-0.0,,-7.33,38.38,4.42,,4.21,4.74,,8.69,,,,,,2.75,8.47,0.01,0.01,13.21,6.6,25.46,12.91,14.45,10.32,10.32,12.91,14.45,,,19.87,15.66,1.21,,1.21,,,12.92,,-7.33
GAMB.MI,2024,0.44,0.08,0.44,,,6.82,0.6,,-0.0,,,0.0,0.06,,20.15,20.15,20.15,-0.0,,-9.25,37.29,4.36,,6.2,6.83,,6.92,,,,,,2.83,8.37,0.0,0.0,15.2,8.59,26.38,10.9,14.45,10.32,10.32,10.9,14.45,,,19.93,13.73,-0.83,,-0.83,,,10.91,,-9.25
GAMB.MI,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAME.MI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAME.MI,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAME.MI,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAME.MI,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAME.MI,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAME.MI,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMH.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMH.SW,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMH.SW,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMH.SW,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMH.SW,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMH.SW,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMIGNOK.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMIGNOK.ST,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMIGNOK.ST,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMIGNOK.ST,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMIGNOK.ST,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAMIGNOK.ST,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPWB.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPWB.ST,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPWB.ST,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPWB.ST,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPWB.ST,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPWB.ST,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPX.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPX.ST,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPX.ST,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPX.ST,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPX.ST,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAPX.ST,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GARO.ST,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GARO.ST,2021,81.6,81.6,81.6,,,336.0,9.1,,-0.6,,,0.0,132.4,4.4,63.2,45.5,108.7,-0.6,,442.8,936.9,166.5,,9.9,19.4,,185.2,,,,,,26.5,52.8,0.0,0.0,72.2,,385.4,551.5,50.0,20.0,20.0,551.5,50.0,,0.0,587.9,578.0,532.4,,532.4,,,551.5,,442.8
GARO.ST,2022,29.5,29.5,29.5,,,321.1,43.7,,0.8,,,0.0,143.9,69.8,82.2,45.5,127.7,0.8,,486.4,1153.5,187.4,,58.1,74.2,,208.4,,,,,,36.6,99.0,0.0,0.0,173.2,65.2,539.4,614.1,50.0,20.0,20.0,614.1,50.0,,1.5,708.8,650.7,582.9,,582.9,,,614.1,,486.4
GARO.ST,2023,50.0,50.0,50.0,,,252.6,46.4,,,,,0.0,171.8,3.4,100.4,45.5,145.9,,,463.6,1198.6,183.3,,177.6,193.8,,183.3,,,,,,22.2,78.3,0.0,0.0,272.1,149.8,589.1,609.5,50.0,20.0,20.0,609.5,50.0,,1.5,809.3,631.7,574.2,,574.2,,,609.5,,463.6
GARO.ST,2024,16.5,16.5,16.5,,,232.2,50.5,,-4.9,,,0.0,177.0,4.4,81.4,45.5,126.9,-4.9,,428.6,1112.1,127.2,,166.6,183.2,,127.2,,,,,,68.9,114.9,0.0,0.0,298.1,219.0,556.6,555.5,50.0,20.0,20.0,555.5,50.0,,1.5,791.0,624.4,514.1,,514.1,,,555.5,,428.6
GARO.ST,2025,16.1,,16.1,,,229.9,73.6,,24.1,,,,,,,,121.4,24.1,,425.9,1069.7,101.2,,176.7,193.0,,101.2,,,,,,63.1,105.8,0.0,0.0,298.8,223.7,522.4,547.3,50.0,20.0,20.0,547.3,50.0,,1.5,787.1,610.4,,,,,,547.3,,425.9
GART.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GART.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GART.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GART.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GART.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GART.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.MI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.MI,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.MI,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.MI,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.MI,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.MI,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.SW,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.SW,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.SW,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.SW,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GASI.SW,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GATC.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GATC.L,2021,29.24,,29.24,,,34.19,28.36,,94.54,,,0.0,5.3,,1.99,4.36,6.34,14.57,,28.76,109.1,4.53,,9.35,10.83,,51.76,,,,,,0.0,4.28,0.01,0.01,15.11,,74.0,35.11,32.29,0.32,0.32,35.11,32.29,0.04,8.71,44.45,35.11,-3.22,,-3.22,,,35.11,,28.76
GATC.L,2022,17.77,,17.77,,,36.37,20.51,,77.28,,,0.0,5.13,,0.36,1.71,2.07,7.09,,28.38,84.37,3.75,,1.8,2.94,,42.93,,,,,,0.0,2.49,0.03,0.03,5.43,,53.91,30.45,32.29,0.32,0.32,30.45,32.29,0.15,8.71,32.25,30.45,19.86,,19.86,,,30.45,,28.38
GATC.L,2023,23.38,,23.38,,,31.91,19.12,,76.08,,,0.0,1.11,,0.25,1.71,1.96,5.3,,28.86,81.38,5.05,,0.0,0.86,,42.97,,,,,,,0.96,0.1,0.1,1.82,,50.56,30.82,31.86,0.32,0.32,30.82,31.86,0.33,8.71,30.82,30.82,20.86,,20.86,,,30.82,,28.86
GATC.L,2024,22.82,,22.82,,,34.32,17.69,,76.21,,,0.0,1.04,,0.12,1.71,1.83,5.0,,26.47,81.22,7.24,,,0.85,,45.59,,,,,,,1.22,0.01,0.01,2.07,,52.91,28.3,31.53,0.32,0.32,28.3,31.53,0.6,8.71,28.3,28.3,19.23,,19.23,,,28.3,,26.47
GATC.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAUM.PA,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAUM.PA,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAUM.PA,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAUM.PA,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAUM.PA,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAUM.PA,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAV.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAV.SW,2021,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAV.SW,2022,66.78,,66.78,,,31.2,0.67,,,,,0.0,37.57,0.01,1.83,6.73,8.56,,,107.63,169.12,15.73,,,2.41,0.2,24.12,,,,,,4.68,4.68,0.19,0.19,7.09,,52.92,116.19,0.71,10.66,10.66,116.19,0.71,,,116.19,116.19,132.88,,132.88,,,116.19,,107.63
GAV.SW,2023,49.23,,64.7,,15.47,35.82,1.21,,,,,0.0,37.95,0.01,1.38,6.67,8.05,,,123.83,185.35,17.1,,,2.5,0.02,26.68,,,,,,3.7,3.7,0.2,0.2,6.2,,53.46,131.88,0.71,10.66,10.66,131.88,0.71,,,131.88,131.88,152.58,,152.58,,,131.88,,123.83
GAV.SW,2024,51.25,,71.25,,20.0,27.55,1.44,,-0.0,,,0.0,33.45,0.01,0.04,6.64,6.68,-0.0,,132.55,182.07,12.67,,,2.63,0.01,19.23,,,,,,4.14,4.14,0.15,0.15,6.77,,42.84,139.23,0.71,10.66,10.66,139.23,0.71,,,139.23,139.23,162.74,,162.74,,,139.23,,132.55
GAV.SW,2025,47.57,,72.65,,25.09,24.44,1.43,,,,,0.0,36.79,0.0,0.11,6.6,6.71,,,128.1,172.92,8.52,,,2.53,0.0,15.39,,,,,,4.34,4.34,0.12,0.12,6.87,,38.12,134.8,0.71,10.66,10.66,134.8,0.71,,,134.8,134.8,161.12,,161.12,,,134.8,,128.1
GAZPQ.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZPQ.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZPQ.L,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZPQ.L,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZPQ.L,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GAZPQ.L,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.DE,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.DE,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.DE,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.DE,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.DE,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.DE,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.SW,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.SW,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.SW,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.SW,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.SW,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBFG.SW,2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBGP.L,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBGP.L,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBGP.L,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GBGP.L,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
