ticker,year,market,name,country,ticket,index
BVI.PA,2025,Francia,Bureau Veritas,France,BVI,CAC 40
CAP.PA,2025,Francia,Capgemini,France,CAP,CAC 40
CA.PA,2025,Francia,Carrefour,France,CA,CAC 40
ACA.PA,2025,Francia,Credit Agricole,France,ACA,CAC 40
BN.PA,2025,Francia,Danone,France,BN,CAC 40
DSY.PA,2025,Francia,Dassault Systèmes,France,DSY,CAC 40
EDEN.PA,2025,Francia,Edenred,France,EDEN,CAC 40
ENGI.PA,2025,Francia,Engie,France,ENGI,CAC 40
EL.PA,2025,Francia,EssilorLuxottica,France,EL,CAC 40
ERF.PA,2025,Francia,Eurofins Scientific,France,ERF,CAC 40
RMS.PA,2025,Francia,Hermès International,France,RMS,CAC 40
KER.PA,2025,Francia,Kering,France,KER,CAC 40
LR.PA,2025,Francia,Legrand,France,LR,CAC 40
OR.PA,2025,Francia,L'Oreal,France,OR,CAC 40
MC.PA,2025,Francia,LVMH,France,MC,CAC 40
ML.PA,2025,Francia,Michelin,France,ML,CAC 40
ORA.PA,2025,Francia,Orange,France,ORA,CAC 40
RI.PA,2025,Francia,Pernod Ricard,France,RI,CAC 40
PUB.PA,2025,Francia,Publicis Groupe,France,PUB,CAC 40
RNO.PA,2025,Francia,Renault,France,RNO,CAC 40
SAF.PA,2025,Francia,Safran,France,SAF,CAC 40
SGO.PA,2025,Francia,Saint-Gobain,France,SGO,CAC 40
SAN.PA,2025,Francia,Sanofi,France,SAN,CAC 40
SU.PA,2025,Francia,Schneider Electric,France,SU,CAC 40
GLE.PA,2025,Francia,Societe Generale,France,GLE,CAC 40
STLA.PA,2025,Francia,Stellantis N.V.,France,STLA,CAC 40
STM.PA,2025,Francia,STMicroelectronics,France,STM,CAC 40
TEP.PA,2025,Francia,Teleperformance,France,TEP,CAC 40
HO.PA,2025,Francia,Thales,France,HO,CAC 40
TTE.PA,2025,Francia,TotalEnergies,France,TTE,CAC 40
URW.PA,2025,Francia,Unibail-Rodamco-Westfield,France,URW,CAC 40
VIE.PA,2025,Francia,Veolia Environnement,France,VIE,CAC 40
DG.PA,2025,Francia,Vinci,France,DG,CAC 40
A2A.MI,2020,Italia,A2A,Italy,A2A,FTSE MIB
AMP.MI,2020,Italia,Amplifon,Italy,AMP,FTSE MIB
ATL.MI,2020,Italia,Atlantia,Italy,ATL,FTSE MIB
AZM.MI,2020,Italia,Azimut Holding,Italy,AZM,FTSE MIB
BGN.MI,2020,Italia,Banca Generali,Italy,BGN,FTSE MIB
BMED.MI,2020,Italia,Banca Mediolanum,Italy,BMED,FTSE MIB
BAMI.MI,2020,Italia,Banco BPM,Italy,BAMI,FTSE MIB
BPE.MI,2020,Italia,BPER Banca,Italy,BPE,FTSE MIB
BZU.MI,2020,Italia,Buzzi Unicem,Italy,BZU,FTSE MIB
CPR.MI,2020,Italia,Davide Campari-Milano,Italy,CPR,FTSE MIB
DIA.MI,2020,Italia,DiaSorin,Italy,DIA,FTSE MIB
ENEL.MI,2020,Italia,Enel,Italy,ENEL,FTSE MIB
ENI.MI,2020,Italia,Eni,Italy,ENI,FTSE MIB
EXO.MI,2020,Italia,Exor,Italy,EXO,FTSE MIB
RACE.MI,2020,Italia,Ferrari,Italy,RACE,FTSE MIB
FCA.MI,2020,Italia,Fiat Chrysler Automobiles,Italy,FCA,FTSE MIB
FBK.MI,2020,Italia,FinecoBank,Italy,FBK,FTSE MIB
G.MI,2020,Italia,Assicurazioni Generali,Italy,G,FTSE MIB
HER.MI,2020,Italia,Hera,Italy,HER,FTSE MIB
IP.MI,2020,Italia,Interpump Group,Italy,IP,FTSE MIB
ISP.MI,2020,Italia,Intesa Sanpaolo,Italy,ISP,FTSE MIB
INW.MI,2020,Italia,Inwit,Italy,INW,FTSE MIB
IG.MI,2020,Italia,Italgas,Italy,IG,FTSE MIB
LDO.MI,2020,Italia,Leonardo,Italy,LDO,FTSE MIB
MB.MI,2020,Italia,Mediobanca,Italy,MB,FTSE MIB
MONC.MI,2020,Italia,Moncler,Italy,MONC,FTSE MIB
NEXI.MI,2020,Italia,Nexi,Italy,NEXI,FTSE MIB
PIRC.MI,2020,Italia,Pirelli & C.,Italy,PIRC,FTSE MIB
PST.MI,2020,Italia,Poste Italiane,Italy,PST,FTSE MIB
PRY.MI,2020,Italia,Prysmian,Italy,PRY,FTSE MIB
REC.MI,2020,Italia,Recordati,Italy,REC,FTSE MIB
SPM.MI,2020,Italia,Saipem,Italy,SPM,FTSE MIB
SRG.MI,2020,Italia,Snam,Italy,SRG,FTSE MIB
STM.MI,2020,Italia,STMicroelectronics,Italy,STM,FTSE MIB
TIT.MI,2020,Italia,Telecom Italia,Italy,TIT,FTSE MIB
TEN.MI,2020,Italia,Tenaris,Italy,TEN,FTSE MIB
TRN.MI,2020,Italia,Terna,Italy,TRN,FTSE MIB
UCG.MI,2020,Italia,UniCredit,Italy,UCG,FTSE MIB
UNI.MI,2020,Italia,Unipol,Italy,UNI,FTSE MIB
CNHI.MI,2020,Italia,CNH Industrial,Italy,CNHI,FTSE MIB
A2A.MI,2021,Italia,A2A,Italy,A2A,FTSE MIB
AMP.MI,2021,Italia,Amplifon,Italy,AMP,FTSE MIB
ATL.MI,2021,Italia,Atlantia,Italy,ATL,FTSE MIB
AZM.MI,2021,Italia,Azimut Holding,Italy,AZM,FTSE MIB
BGN.MI,2021,Italia,Banca Generali,Italy,BGN,SKEW(FTSE MIB
BMED.MI,2021,Italia,Banca Mediolanum,Italy,BMED,FTSE MIB
BAMI.MI,2021,Italia,Banco BPM,Italy,BAMI,FTSE MIB
BPE.MI,2021,Italia,BPER Banca,Italy,BPE,FTSE MIB
BZU.MI,2021,Italia,Buzzi Unicem,Italy,BZU,FTSE MIB
CPR.MI,2021,Italia,Davide Campari-Milano,Italy,CPR,FTSE MIB
CNHI.MI,2021,Italia,CNH Industrial,Italy,CNHI,FTSE MIB
DIA.MI,2021,Italia,DiaSorin,Italy,DIA,FTSE MIB
ENEL.MI,2021,Italia,Enel,Italy,ENEL,FTSE MIB
ENI.MI,2021,Italia,Eni,Italy,ENI,FTSE MIB
EXO.MI,2021,Italia,Exor,Italy,EXO,FTSE MIB
RACE.MI,2021,Italia,Ferrari,Italy,RACE,FTSE MIB
FBK.MI,2021,Italia,FinecoBank,Italy,FBK,FTSE MIB
G.MI,2021,Italia,Assicurazioni Generali,Italy,G,FTSE MIB
HER.MI,2021,Italia,Hera,Italy,HER,FTSE MIB
IP.MI,2021,Italia,Interpump Group,Italy,IP,FTSE MIB
ISP.MI,2021,Italia,Intesa Sanpaolo,Italy,ISP,FTSE MIB
INW.MI,2021,Italia,Inwit,Italy,INW,FTSE MIB
IG.MI,2021,Italia,Italgas,Italy,IG,FTSE MIB
LDO.MI,2021,Italia,Leonardo,Italy,LDO,FTSE MIB
MB.MI,2021,Italia,Mediobanca,Italy,MB,FTSE MIB
MONC.MI,2021,Italia,Moncler,Italy,MONC,FTSE MIB
NEXI.MI,2021,Italia,Nexi,Italy,NEXI,FTSE MIB
PIRC.MI,2021,Italia,Pirelli & C.,Italy,PIRC,FTSE MIB
PST.MI,2021,Italia,Poste Italiane,Italy,PST,FTSE MIB
PRY.MI,2021,Italia,Prysmian,Italy,PRY,FTSE MIB
REC.MI,2021,Italia,Recordati,Italy,REC,FTSE MIB
SPM.MI,2021,Italia,Saipem,Italy,SPM,FTSE MIB
SRG.MI,2021,Italia,Snam,Italy,SRG,FTSE MIB
STLAM.MI,2021,Italia,Stellantis,Italy,STLAM,FTSE MIB
STM.MI,2021,Italia,STMicroelectronics,Italy,STM,FTSE MIB
TIT.MI,2021,Italia,Telecom Italia,Italy,TIT,FTSE MIB
TEN.MI,2021,Italia,Tenaris,Italy,TEN,FTSE MIB
TRN.MI,2021,Italia,Terna,Italy,TRN,FTSE MIB
UCG.MI,2021,Italia,UniCredit,Italy,UCG,FTSE MIB
UNI.MI,2021,Italia,Unipol,Italy,UNI,FTSE MIB
A2A.MI,2022,Italia,A2A,Italy,A2A,FTSE MIB
AMP.MI,2022,Italia,Amplifon,Italy,AMP,FTSE MIB
AZM.MI,2022,Italia,Azimut Holding,Italy,AZM,FTSE MIB
BGN.MI,2022,Italia,Banca Generali,Italy,BGN,FTSE MIB
BMED.MI,2022,Italia,Banca Mediolanum,Italy,BMED,FTSE MIB
BAMI.MI,2022,Italia,Banco BPM,Italy,BAMI,FTSE MIB
BPE.MI,2022,Italia,BPER Banca,Italy,BPE,FTSE MIB
BZU.MI,2022,Italia,Buzzi Unicem,Italy,BZU,FTSE MIB
CPR.MI,2022,Italia,Davide Campari-Milano,Italy,CPR,FTSE MIB
CNHI.MI,2022,Italia,CNH Industrial,Italy,CNHI,FTSE MIB
DIA.MI,2022,Italia,DiaSorin,Italy,DIA,FTSE MIB
ENEL.MI,2022,Italia,Enel,Italy,ENEL,FTSE MIB
ENI.MI,2022,Italia,Eni,Italy,ENI,FTSE MIB
ERG.MI,2022,Italia,ERG,Italy,ERG,FTSE MIB
RACE.MI,2022,Italia,Ferrari,Italy,RACE,FTSE MIB
FBK.MI,2022,Italia,FinecoBank,Italy,FBK,FTSE MIB
G.MI,2022,Italia,Assicurazioni Generali,Italy,G,FTSE MIB
HER.MI,2022,Italia,Hera,Italy,HER,FTSE MIB
IP.MI,2022,Italia,Interpump Group,Italia,IP,FTSE MIB
ISP.MI,2022,Italia,Intesa Sanpaolo,Italia,ISP,FTSE MIB
INW.MI,2022,Italia,INWIT,Italia,INW,FTSE MIB
IG.MI,2022,Italia,Italgas,Italia,IG,FTSE MIB
IVG.MI,2022,Italia,Iveco Group,Italia,IVG,FTSE MIB
LDO.MI,2022,Italia,Leonardo,Italia,LDO,FTSE MIB
MB.MI,2022,Italia,Mediobanca,Italia,MB,FTSE MIB
MONC.MI,2022,Italia,Moncler,Italia,MONC,FTSE MIB
NEXI.MI,2022,Italia,Nexi,Italia,NEXI,FTSE MIB
PIRC.MI,2022,Italia,Pirelli & C.,Italia,PIRC,FTSE MIB
PST.MI,2022,Italia,Poste Italiane,Italia,PST,FTSE MIB
PRY.MI,2022,Italia,Prysmian,Italia,PRY,FTSE MIB
REC.MI,2022,Italia,Recordati,Italia,REC,FTSE MIB
SPM.MI,2022,Italia,Saipem,Italia,SPM,FTSE MIB
SRG.MI,2022,Italia,Snam,Italia,SRG,FTSE MIB
STLAM.MI,2022,Italia,Stellantis,Italia,STLAM,FTSE MIB
STM.MI,2022,Italia,STMicroelectronics,Italia,STM,FTSE MIB
TIT.MI,2022,Italia,Telecom Italia,Italia,TIT,FTSE MIB
TEN.MI,2022,Italia,Tenaris,Italia,TEN,FTSE MIB
TRN.MI,2022,Italia,Terna,Italia,TRN,FTSE MIB
UCG.MI,2022,Italia,UniCredit,Italia,UCG,FTSE MIB
UNI.MI,2022,Italia,Unipol,Italia,UNI,FTSE MIB
AMP.MI,2023,Italia,Amplifon,Italia,AMP,FTSE MIB
AZM.MI,2023,Italia,Azimut Holding,Italia,AZM,FTSE MIB
BMED.MI,2023,Italia,Banca Mediolanum,Italia,BMED,FTSE MIB
BMPS.MI,2023,Italia,Banca Monte Paschi Siena,Italia,BMPS,FTSE MIB
BAMI.MI,2023,Italia,Banco BPM,Italia,BAMI,FTSE MIB
BPSO.MI,2023,Italia,Banca Popolare di Sondrio,Italia,BPSO,FTSE MIB
BPE.MI,2023,Italia,BPER Banca,Italia,BPE,FTSE MIB
BC.MI,2023,Italia,Brunello Cucinelli,Italia,BC,FTSE MIB
BZU.MI,2023,Italia,Buzzi Unicem,Italia,BZU,FTSE MIB
CPR.MI,2023,Italia,Davide Campari-Milano,Italia,CPR,FTSE MIB
DIA.MI,2023,Italia,DiaSorin,Italia,DIA,FTSE MIB
ENEL.MI,2023,Italia,Enel,Italia,ENEL,FTSE MIB
ENI.MI,2023,Italia,Eni,Italia,ENI,FTSE MIB
RACE.MI,2023,Italia,Ferrari,Italia,RACE,FTSE MIB
FBK.MI,2023,Italia,FinecoBank,Italia,FBK,FTSE MIB
G.MI,2023,Italia,Assicurazioni Generali,Italia,G,FTSE MIB
HER.MI,2023,Italia,Hera,Italia,HER,FTSE MIB
IPG.MI,2023,Italia,Interpump Group,Italia,IPG,FTSE MIB
ISP.MI,2023,Italia,Intesa Sanpaolo,Italia,ISP,FTSE MIB
INW.MI,2023,Italia,Inwit,Italia,INW,FTSE MIB
ITG.MI,2023,Italia,Italgas,Italia,ITG,FTSE MIB
IVG.MI,2023,Italia,Iveco Group,Italia,IVG,FTSE MIB
LDO.MI,2023,Italia,Leonardo,Italia,LDO,FTSE MIB
MB.MI,2023,Italia,Mediobanca,Italia,MB,FTSE MIB
MONC.MI,2023,Italia,Moncler,Italia,MONC,FTSE MIB
NEXI.MI,2023,Italia,Nexi,Italia,NEXI,FTSE MIB
PRI.MI,2023,Italia,Pirelli & C.,Italia,PRI,FTSE MIB
PST.MI,2023,Italia,Poste Italiane,Italia,PST,FTSE MIB
PRY.MI,2023,Italia,Prysmian,Italia,PRY,FTSE MIB
REC.MI,2023,Italia,Recordati,Italia,REC,FTSE MIB
SPM.MI,2023,Italia,Saipem,Italia,SPM,FTSE MIB
SRG.MI,2023,Italia,Snam,Italia,SRG,FTSE MIB
STLAM.MI,2023,Italia,Stellantis,Italia,STLAM,FTSE MIB
STM.MI,2023,Italia,STMicroelectronics,Italia,STM,FTSE MIB
TIT.MI,2023,Italia,Telecom Italia,Italia,TIT,FTSE MIB
TEN.MI,2023,Italia,Tenaris,Italia,TEN,FTSE MIB
TRN.MI,2023,Italia,Terna,Italia,TRN,FTSE MIB
UCG.MI,2023,Italia,UniCredit,Italia,UCG,FTSE MIB
UNI.MI,2023,Italia,Unipol,Italia,UNI,FTSE MIB
A2A.MI,2023,Italia,A2A,Italia,A2A,FTSE MIB
A2A.MI,2024,Italia,A2A,Italia,A2A,FTSE MIB
AMP.MI,2024,Italia,Amplifon,Italia,AMP,FTSE MIB
AZM.MI,2024,Italia,Azimut Holding,Italia,AZM,FTSE MIB
BMED.MI,2024,Italia,Banca Mediolanum,Italia,BMED,FTSE MIB
BMPS.MI,2024,Italia,Banca Monte Paschi Siena,Italia,BMPS,FTSE MIB
BAMI.MI,2024,Italia,Banco BPM,Italia,BAMI,FTSE MIB
BPSO.MI,2024,Italia,Banca Popolare di Sondrio,Italia,BPSO,FTSE MIB
BPE.MI,2024,Italia,BPER Banca,Italia,BPE,FTSE MIB
BC.MI,2024,Italia,Brunello Cucinelli,Italia,BC,FTSE MIB
BZU.MI,2024,Italia,Buzzi Unicem,Italia,BZU,FTSE MIB
CPR.MI,2024,Italia,Davide Campari-Milano,Italia,CPR,FTSE MIB
DIA.MI,2024,Italia,DiaSorin,Italia,DIA,FTSE MIB
ENEL.MI,2024,Italia,Enel,Italia,ENEL,FTSE MIB
ENI.MI,2024,Italia,Eni,Italia,ENI,FTSE MIB
RACE.MI,2024,Italia,Ferrari,Italia,RACE,FTSE MIB
FBK.MI,2024,Italia,FinecoBank,Italia,FBK,FTSE MIB
G.MI,2024,Italia,Assicurazioni Generali,Italia,G,FTSE MIB
HER.MI,2024,Italia,Hera,Italia,HER,FTSE MIB
IPG.MI,2024,Italia,Interpump Group,Italia,IPG,FTSE MIB
ISP.MI,2024,Italia,Intesa Sanpaolo,Italia,ISP,FTSE MIB
INW.MI,2024,Italia,Inwit,Italia,INW,FTSE MIB
ITG.MI,2024,Italia,Italgas,Italia,ITG,FTSE MIB
IVG.MI,2024,Italia,Iveco Group,Italia,IVG,FTSE MIB
LDO.MI,2024,Italia,Leonardo,Italia,LDO,FTSE MIB
MB.MI,2024,Italia,Mediobanca,Italia,MB,FTSE MIB
MONC.MI,2024,Italia,Moncler,Italia,MONC,FTSE MIB
NEXI.MI,2024,Italia,Nexi,Italia,NEXI,FTSE MIB
PRI.MI,2024,Italia,Pirelli & C.,Italia,PRI,FTSE MIB
PST.MI,2024,Italia,Poste Italiane,Italia,PST,FTSE MIB
PRY.MI,2024,Italia,Prysmian,Italia,PRY,FTSE MIB
REC.MI,2024,Italia,Recordati,Italia,REC,FTSE MIB
SPM.MI,2024,Italia,Saipem,Italia,SPM,FTSE MIB
SRG.MI,2024,Italia,Snam,Italia,SRG,FTSE MIB
STLAM.MI,2024,Italia,Stellantis,Italia,STLAM,FTSE MIB
STM.MI,2024,Italia,STMicroelectronics,Italia,STM,FTSE MIB
TIT.MI,2024,Italia,Telecom Italia,Italia,TIT,FTSE MIB
TEN.MI,2024,Italia,Tenaris,Italia,TEN,FTSE MIB
TRN.MI,2024,Italia,Terna,Italia,TRN,FTSE MIB
UCG.MI,2024,Italia,UniCredit,Italia,UCG,FTSE MIB
UNI.MI,2024,Italia,Unipol,Italia,UNI,FTSE MIB
A2A.MI,2025,Italia,A2A,Italia,A2A,FTSE MIB
AMP.MI,2025,Italia,Amplifon,Italia,AMP,FTSE MIB
AZM.MI,2025,Italia,Azimut Holding,Italia,AZM,FTSE MIB
BMED.MI,2025,Italia,Banca Mediolanum,Italia,BMED,FTSE MIB
BMPS.MI,2025,Italia,Banca Monte Paschi Siena,Italia,BMPS,FTSE MIB
BAMI.MI,2025,Italia,Banco BPM,Italia,BAMI,FTSE MIB
BPSO.MI,2025,Italia,Banca Popolare di Sondrio,Italia,BPSO,FTSE MIB
BPE.MI,2025,Italia,BPER Banca,Italia,BPE,FTSE MIB
BC.MI,2025,Italia,Brunello Cucinelli,Italia,BC,FTSE MIB
BZU.MI,2025,Italia,Buzzi Unicem,Italia,BZU,FTSE MIB
CPR.MI,2025,Italia,Davide Campari-Milano,Italia,CPR,FTSE MIB
DIA.MI,2025,Italia,DiaSorin,Italia,DIA,FTSE MIB
ENEL.MI,2025,Italia,Enel,Italia,ENEL,FTSE MIB
ENI.MI,2025,Italia,Eni,Italia,ENI,FTSE MIB
RACE.MI,2025,Italia,Ferrari,Italia,RACE,FTSE MIB
FBK.MI,2025,Italia,FinecoBank,Italia,FBK,FTSE MIB
G.MI,2025,Italia,Assicurazioni Generali,Italia,G,FTSE MIB
HER.MI,2025,Italia,Hera,Italia,HER,FTSE MIB
IPG.MI,2025,Italia,Interpump Group,Italia,IPG,FTSE MIB
ISP.MI,2025,Italia,Intesa Sanpaolo,Italia,ISP,FTSE MIB
INW.MI,2025,Italia,Inwit,Italia,INW,FTSE MIB
ITG.MI,2025,Italia,Italgas,Italia,ITG,FTSE MIB
IVG.MI,2025,Italia,Iveco Group,Italia,IVG,FTSE MIB
LDO.MI,2025,Italia,Leonardo,Italia,LDO,FTSE MIB
MB.MI,2025,Italia,Mediobanca,Italia,MB,FTSE MIB
MONC.MI,2025,Italia,Moncler,Italia,MONC,FTSE MIB
NEXI.MI,2025,Italia,Nexi,Italia,NEXI,FTSE MIB
PRI.MI,2025,Italia,Pirelli & C.,Italia,PRI,FTSE MIB
PST.MI,2025,Italia,Poste Italiane,Italia,PST,FTSE MIB
PRY.MI,2025,Italia,Prysmian,Italia,PRY,FTSE MIB
REC.MI,2025,Italia,Recordati,Italia,REC,FTSE MIB
SPM.MI,2025,Italia,Saipem,Italia,SPM,FTSE MIB
SRG.MI,2025,Italia,Snam,Italia,SRG,FTSE MIB
STLAM.MI,2025,Italia,Stellantis,Italia,STLAM,FTSE MIB
STM.MI,2025,Italia,STMicroelectronics,Italia,STM,FTSE MIB
TIT.MI,2025,Italia,Telecom Italia,Italia,TIT,FTSE MIB
TEN.MI,2025,Italia,Tenaris,Italia,TEN,FTSE MIB
TRN.MI,2025,Italia,Terna,Italia,TRN,FTSE MIB
UCG.MI,2025,Italia,UniCredit,Italia,UCG,FTSE MIB
UNI.MI,2025,Italia,Unipol,Italia,UNI,FTSE MIB
ADYEN.AS,2020,Países Bajos,Adyen,Netherlands,ADYEN,AEX
AKZA.AS,2020,Países Bajos,Akzo Nobel,Netherlands,AKZA,AEX
ASML.AS,2020,Países Bajos,ASML Holding,Netherlands,ASML,AEX
INGA.AS,2020,Países Bajos,ING Groep,Netherlands,INGA,AEX
KPN.AS,2020,Países Bajos,KPN,Netherlands,KPN,AEX
PHIA.AS,2020,Países Bajos,Koninklijke Philips,Netherlands,PHIA,AEX
REN.AS,2020,Países Bajos,Arcadis,Netherlands,REN,AEX
UNA.AS,2020,Países Bajos,Unilever,Netherlands,UNA,AEX
URW.AS,2020,Países Bajos,Unibail-Rodamco-Westfield,Netherlands,URW,AEX
AAL.AS,2020,Países Bajos,Aegon,Netherlands,AAL,AEX
ABN.AS,2020,Países Bajos,ABN Amro Bank,Netherlands,ABN,AEX
AEX.AS,2020,Países Bajos,AEX-Index,Netherlands,AEX,AEX
AGN.AS,2020,Países Bajos,Ahold Delhaize,Netherlands,AGN,AEX
DSM.AS,2020,Países Bajos,Koninklijke DSM,Netherlands,DSM,AEX
EXOR.AS,2020,Países Bajos,EXOR,Netherlands,EXOR,AEX
HEIA.AS,2020,Países Bajos,Heineken,Netherlands,HEIA,AEX
IN.AS,2020,Países Bajos,InPost,Netherlands,IN,AEX
MTLS.AS,2020,Países Bajos,MTLS,Netherlands,MTLS,AEX
NV.AS,2020,Países Bajos,Koninklijke Vopak,Netherlands,NV,AEX
OCI.AS,2020,Países Bajos,OCI,Netherlands,OCI,AEX
PRX.AS,2020,Países Bajos,Prosus,Netherlands,PRX,AEX
RDS-A.AS,2020,Países Bajos,Royal Dutch Shell A,Netherlands,RDS-A,AEX
RDS-B.AS,2020,Países Bajos,Royal Dutch Shell B,Netherlands,RDS-B,AEX
RELX.AS,2020,Países Bajos,RELX,Netherlands,RELX,AEX
TJL.AS,2020,Países Bajos,TomTom,Netherlands,TJL,AEX
ADYEN.AS,2021,Países Bajos,Adyen,Netherlands,ADYEN,AEX
AKZA.AS,2021,Países Bajos,Akzo Nobel,Netherlands,AKZA,AEX
ASML.AS,2021,Países Bajos,ASML Holding,Netherlands,ASML,AEX
INGA.AS,2021,Países Bajos,ING Groep,Netherlands,INGA,AEX
KPN.AS,2021,Países Bajos,KPN,Netherlands,KPN,AEX
PHIA.AS,2021,Países Bajos,Koninklijke Philips,Netherlands,PHIA,AEX
REN.AS,2021,Países Bajos,Arcadis,Netherlands,REN,AEX
UNA.AS,2021,Países Bajos,Unilever,Netherlands,UNA,AEX
URW.AS,2021,Países Bajos,Unibail-Rodamco-Westfield,Netherlands,URW,AEX
AAL.AS,2021,Países Bajos,Aegon,Netherlands,AAL,AEX
ABN.AS,2021,Países Bajos,ABN Amro Bank,Netherlands,ABN,AEX
AEX.AS,2021,Países Bajos,AEX-Index,Netherlands,AEX,AEX
AGN.AS,2021,Países Bajos,Ahold Delhaize,Netherlands,AGN,AEX
DSM.AS,2021,Países Bajos,Koninklijke DSM,Netherlands,DSM,AEX
EXOR.AS,2021,Países Bajos,EXOR,Netherlands,EXOR,AEX
HEIA.AS,2021,Países Bajos,Heineken,Netherlands,HEIA,AEX
IN.AS,2021,Países Bajos,InPost,Netherlands,IN,AEX
MTLS.AS,2021,Países Bajos,MTLS,Netherlands,MTLS,AEX
NV.AS,2021,Países Bajos,Koninklijke Vopak,Netherlands,NV,AEX
OCI.AS,2021,Países Bajos,OCI,Netherlands,OCI,AEX
PRX.AS,2021,Países Bajos,Prosus,Netherlands,PRX,AEX
RDS-A.AS,2021,Países Bajos,Royal Dutch Shell A,Netherlands,RDS-A,AEX
RDS-B.AS,2021,Países Bajos,Royal Dutch Shell B,Netherlands,RDS-B,AEX
RELX.AS,2021,Países Bajos,RELX,Netherlands,RELX,AEX
TJL.AS,2021,Países Bajos,TomTom,Netherlands,TJL,AEX
ADYEN.AS,2022,Países Bajos,Adyen,Netherlands,ADYEN,AEX
AKZA.AS,2022,Países Bajos,Akzo Nobel,Netherlands,AKZA,AEX
ASML.AS,2022,Países Bajos,ASML Holding,Netherlands,ASML,AEX
INGA.AS,2022,Países Bajos,ING Groep,Netherlands,INGA,AEX
KPN.AS,2022,Países Bajos,KPN,Netherlands,KPN,AEX
PHIA.AS,2022,Países Bajos,Koninklijke Philips,Netherlands,PHIA,AEX
REN.AS,2022,Países Bajos,Arcadis,Netherlands,REN,AEX
UNA.AS,2022,Países Bajos,Unilever,Netherlands,UNA,AEX
URW.AS,2022,Países Bajos,Unibail-Rodamco-Westfield,Netherlands,URW,AEX
AAL.AS,2022,Países Bajos,Aegon,Netherlands,AAL,AEX
ABN.AS,2022,Países Bajos,ABN Amro Bank,Netherlands,ABN,AEX
AEX.AS,2022,Países Bajos,AEX-Index,Netherlands,AEX,AEX
AGN.AS,2022,Países Bajos,Ahold Delhaize,Netherlands,AGN,AEX
DSM.AS,2022,Países Bajos,Koninklijke DSM,Netherlands,DSM,AEX
EXOR.AS,2022,Países Bajos,EXOR,Netherlands,EXOR,AEX
HEIA.AS,2022,Países Bajos,Heineken,Netherlands,HEIA,AEX
IN.AS,2022,Países Bajos,InPost,Netherlands,IN,AEX
MTLS.AS,2022,Países Bajos,MTLS,Netherlands,MTLS,AEX
NV.AS,2022,Países Bajos,Koninklijke Vopak,Netherlands,NV,AEX
OCI.AS,2022,Países Bajos,OCI,Netherlands,OCI,AEX
PRX.AS,2022,Países Bajos,Prosus,Netherlands,PRX,AEX
RDS-A.AS,2022,Países Bajos,Royal Dutch Shell A,Netherlands,RDS-A,AEX
RDS-B.AS,2022,Países Bajos,Royal Dutch Shell B,Netherlands,RDS-B,AEX
RELX.AS,2022,Países Bajos,RELX,Netherlands,RELX,AEX
TJL.AS,2022,Países Bajos,TomTom,Netherlands,TJL,AEX
ADYEN.AS,2023,Países Bajos,Adyen,Netherlands,ADYEN,AEX
AKZA.AS,2023,Países Bajos,Akzo Nobel,Netherlands,AKZA,AEX
ASML.AS,2023,Países Bajos,ASML Holding,Netherlands,ASML,AEX
INGA.AS,2023,Países Bajos,ING Groep,Netherlands,INGA,AEX
KPN.AS,2023,Países Bajos,KPN,Netherlands,KPN,AEX
PHIA.AS,2023,Países Bajos,Koninklijke Philips,Netherlands,PHIA,AEX
REN.AS,2023,Países Bajos,Arcadis,Netherlands,REN,AEX
UNA.AS,2023,Países Bajos,Unilever,Netherlands,UNA,AEX
URW.AS,2023,Países Bajos,Unibail-Rodamco-Westfield,Netherlands,URW,AEX
AAL.AS,2023,Países Bajos,Aegon,Netherlands,AAL,AEX
ABN.AS,2023,Países Bajos,ABN Amro Bank,Netherlands,ABN,AEX
AEX.AS,2023,Países Bajos,AEX-Index,Netherlands,AEX,AEX
AGN.AS,2023,Países Bajos,Ahold Delhaize,Netherlands,AGN,AEX
DSM.AS,2023,Países Bajos,Koninklijke DSM,Netherlands,DSM,AEX
EXOR.AS,2023,Países Bajos,EXOR,Netherlands,EXOR,AEX
HEIA.AS,2023,Países Bajos,Heineken,Netherlands,HEIA,AEX
IN.AS,2023,Países Bajos,InPost,Netherlands,IN,AEX
MTLS.AS,2023,Países Bajos,MTLS,Netherlands,MTLS,AEX
NV.AS,2023,Países Bajos,Koninklijke Vopak,Netherlands,NV,AEX
OCI.AS,2023,Países Bajos,OCI,Netherlands,OCI,AEX
PRX.AS,2023,Países Bajos,Prosus,Netherlands,PRX,AEX
RDS-A.AS,2023,Países Bajos,Royal Dutch Shell A,Netherlands,RDS-A,AEX
RDS-B.AS,2023,Países Bajos,Royal Dutch Shell B,Netherlands,RDS-B,AEX
RELX.AS,2023,Países Bajos,RELX,Netherlands,RELX,AEX
TJL.AS,2023,Países Bajos,TomTom,Netherlands,TJL,AEX
ADYEN.AS,2024,Países Bajos,Adyen,Netherlands,ADYEN,AEX
AKZA.AS,2024,Países Bajos,Akzo Nobel,Netherlands,AKZA,AEX
ASML.AS,2024,Países Bajos,ASML Holding,Netherlands,ASML,AEX
INGA.AS,2024,Países Bajos,ING Groep,Netherlands,INGA,AEX
KPN.AS,2024,Países Bajos,KPN,Netherlands,KPN,AEX
