ticker;stockopen;stockclose;país;date
^FCHI;5983.97998;5954.649902;Francia;2022-07-04 00:00:00
^FCHI;5979.200195;5794.959961;Francia;2022-07-05 00:00:00
^FCHI;5872.27002;5912.379883;Francia;2022-07-06 00:00:00
^FCHI;5985.089844;6006.700195;Francia;2022-07-07 00:00:00
^FCHI;6007.640137;6033.129883;Francia;2022-07-08 00:00:00
^FCHI;5923.830078;5996.299805;Francia;2022-07-11 00:00:00
^FCHI;5960.089844;6044.200195;Francia;2022-07-12 00:00:00
^FCHI;6015.529785;6000.240234;Francia;2022-07-13 00:00:00
^FCHI;5979.990234;5915.410156;Francia;2022-07-14 00:00:00
^FCHI;5935.279785;6036;Francia;2022-07-15 00:00:00
^FCHI;6070.209961;6091.910156;Francia;2022-07-18 00:00:00
^FCHI;6031.600098;6201.220215;Francia;2022-07-19 00:00:00
^FCHI;6229.790039;6184.660156;Francia;2022-07-20 00:00:00
^FCHI;6160.370117;6201.109863;Francia;2022-07-21 00:00:00
^FCHI;6174.290039;6216.819824;Francia;2022-07-22 00:00:00
^FCHI;6198.830078;6237.549805;Francia;2022-07-25 00:00:00
^FCHI;6225.169922;6211.450195;Francia;2022-07-26 00:00:00
^FCHI;6206.25;6257.939941;Francia;2022-07-27 00:00:00
^FCHI;6304.129883;6339.209961;Francia;2022-07-28 00:00:00
^FCHI;6413.100098;6448.5;Francia;2022-07-29 00:00:00
^FCHI;6447.180176;6436.859863;Francia;2022-08-01 00:00:00
^FCHI;6424.680176;6409.799805;Francia;2022-08-02 00:00:00
^FCHI;6404.100098;6472.060059;Francia;2022-08-03 00:00:00
^FCHI;6476.720215;6513.390137;Francia;2022-08-04 00:00:00
^FCHI;6512.620117;6472.350098;Francia;2022-08-05 00:00:00
^FCHI;6510.450195;6524.439941;Francia;2022-08-08 00:00:00
^FCHI;6514.52002;6490;Francia;2022-08-09 00:00:00
^FCHI;6467.100098;6523.439941;Francia;2022-08-10 00:00:00
^FCHI;6560.209961;6544.669922;Francia;2022-08-11 00:00:00
^FCHI;6553.240234;6553.859863;Francia;2022-08-12 00:00:00
^FCHI;6582.629883;6569.950195;Francia;2022-08-15 00:00:00
^FCHI;6580.990234;6592.580078;Francia;2022-08-16 00:00:00
^FCHI;6608.640137;6528.319824;Francia;2022-08-17 00:00:00
^FCHI;6530.580078;6557.399902;Francia;2022-08-18 00:00:00
^FCHI;6520.439941;6495.830078;Francia;2022-08-19 00:00:00
^FCHI;6448.810059;6378.740234;Francia;2022-08-22 00:00:00
^FCHI;6331.169922;6362.02002;Francia;2022-08-23 00:00:00
^FCHI;6332.430176;6386.759766;Francia;2022-08-24 00:00:00
^FCHI;6432.160156;6381.560059;Francia;2022-08-25 00:00:00
^FCHI;6420.75;6274.259766;Francia;2022-08-26 00:00:00
^FCHI;6199.109863;6222.279785;Francia;2022-08-29 00:00:00
^FCHI;6243.080078;6210.220215;Francia;2022-08-30 00:00:00
^FCHI;6226.990234;6125.100098;Francia;2022-08-31 00:00:00
^FCHI;6068.339844;6034.310059;Francia;2022-09-01 00:00:00
^FCHI;6075.72998;6167.509766;Francia;2022-09-02 00:00:00
^FCHI;6048.220215;6093.220215;Francia;2022-09-05 00:00:00
^FCHI;6083.02002;6104.609863;Francia;2022-09-06 00:00:00
^FCHI;6059.640137;6105.919922;Francia;2022-09-07 00:00:00
^FCHI;6136.930176;6125.899902;Francia;2022-09-08 00:00:00
^FCHI;6140.870117;6212.330078;Francia;2022-09-09 00:00:00
^FCHI;6242.459961;6333.589844;Francia;2022-09-12 00:00:00
^FCHI;6360.310059;6245.689941;Francia;2022-09-13 00:00:00
^FCHI;6210.77002;6222.410156;Francia;2022-09-14 00:00:00
^FCHI;6212.209961;6157.839844;Francia;2022-09-15 00:00:00
^FCHI;6100.790039;6077.299805;Francia;2022-09-16 00:00:00
^FCHI;6049;6061.589844;Francia;2022-09-19 00:00:00
^FCHI;6084.410156;5979.470215;Francia;2022-09-20 00:00:00
^FCHI;5928.5;6031.330078;Francia;2022-09-21 00:00:00
^FCHI;5928.540039;5918.5;Francia;2022-09-22 00:00:00
^FCHI;5906.180176;5783.410156;Francia;2022-09-23 00:00:00
^FCHI;5744.490234;5769.390137;Francia;2022-09-26 00:00:00
^FCHI;5809.819824;5753.819824;Francia;2022-09-27 00:00:00
^FCHI;5692.540039;5765.009766;Francia;2022-09-28 00:00:00
^FCHI;5746.290039;5676.870117;Francia;2022-09-29 00:00:00
^FCHI;5712.200195;5762.339844;Francia;2022-09-30 00:00:00
^FCHI;5697.470215;5794.149902;Francia;2022-10-03 00:00:00
^FCHI;5859.450195;6039.689941;Francia;2022-10-04 00:00:00
^FCHI;6006.120117;5985.459961;Francia;2022-10-05 00:00:00
^FCHI;6004.109863;5936.419922;Francia;2022-10-06 00:00:00
^FCHI;5911.959961;5866.939941;Francia;2022-10-07 00:00:00
^FCHI;5806.569824;5840.549805;Francia;2022-10-10 00:00:00
^FCHI;5796.830078;5833.200195;Francia;2022-10-11 00:00:00
^FCHI;5842.100098;5818.470215;Francia;2022-10-12 00:00:00
^FCHI;5792.540039;5879.189941;Francia;2022-10-13 00:00:00
^FCHI;5965.799805;5931.919922;Francia;2022-10-14 00:00:00
^FCHI;5949.649902;6040.660156;Francia;2022-10-17 00:00:00
^FCHI;6098.600098;6067;Francia;2022-10-18 00:00:00
^FCHI;6092.77002;6040.720215;Francia;2022-10-19 00:00:00
^FCHI;6046.810059;6086.899902;Francia;2022-10-20 00:00:00
^FCHI;6021.580078;6035.390137;Francia;2022-10-21 00:00:00
^FCHI;6076.200195;6131.359863;Francia;2022-10-24 00:00:00
^FCHI;6172.649902;6250.549805;Francia;2022-10-25 00:00:00
^FCHI;6244.640137;6276.310059;Francia;2022-10-26 00:00:00
^FCHI;6253.850098;6244.029785;Francia;2022-10-27 00:00:00
^FCHI;6192.180176;6273.049805;Francia;2022-10-28 00:00:00
^FCHI;6279.700195;6266.77002;Francia;2022-10-31 00:00:00
^FCHI;6329.759766;6328.25;Francia;2022-11-01 00:00:00
^FCHI;6351.310059;6276.879883;Francia;2022-11-02 00:00:00
^FCHI;6209.629883;6243.279785;Francia;2022-11-03 00:00:00
^FCHI;6291.390137;6416.439941;Francia;2022-11-04 00:00:00
^FCHI;6379.490234;6416.609863;Francia;2022-11-07 00:00:00
^FCHI;6391.75;6441.5;Francia;2022-11-08 00:00:00
^FCHI;6426.799805;6430.569824;Francia;2022-11-09 00:00:00
^FCHI;6396.589844;6556.830078;Francia;2022-11-10 00:00:00
^FCHI;6612.930176;6594.620117;Francia;2022-11-11 00:00:00
^FCHI;6622.419922;6609.169922;Francia;2022-11-14 00:00:00
^FCHI;6626.819824;6641.660156;Francia;2022-11-15 00:00:00
^FCHI;6647.399902;6607.220215;Francia;2022-11-16 00:00:00
^FCHI;6624.470215;6576.120117;Francia;2022-11-17 00:00:00
^FCHI;6620.580078;6644.459961;Francia;2022-11-18 00:00:00
^FCHI;6625.100098;6634.450195;Francia;2022-11-21 00:00:00
^FCHI;6643.700195;6657.529785;Francia;2022-11-22 00:00:00
^FCHI;6677.970215;6679.089844;Francia;2022-11-23 00:00:00
^FCHI;6683.439941;6707.319824;Francia;2022-11-24 00:00:00
^FCHI;6710.359863;6712.47998;Francia;2022-11-25 00:00:00
^FCHI;6678.109863;6665.200195;Francia;2022-11-28 00:00:00
^FCHI;6686.959961;6668.970215;Francia;2022-11-29 00:00:00
^FCHI;6706.669922;6738.549805;Francia;2022-11-30 00:00:00
^FCHI;6784.600098;6753.970215;Francia;2022-12-01 00:00:00
^FCHI;6728.859863;6742.25;Francia;2022-12-02 00:00:00
^FCHI;6728.709961;6696.959961;Francia;2022-12-05 00:00:00
^FCHI;6677.490234;6687.790039;Francia;2022-12-06 00:00:00
^FCHI;6687.339844;6660.589844;Francia;2022-12-07 00:00:00
^FCHI;6677;6647.310059;Francia;2022-12-08 00:00:00
^FCHI;6671.779785;6677.640137;Francia;2022-12-09 00:00:00
^FCHI;6647.899902;6650.549805;Francia;2022-12-12 00:00:00
^FCHI;6672.220215;6744.97998;Francia;2022-12-13 00:00:00
^FCHI;6727.75;6730.790039;Francia;2022-12-14 00:00:00
^FCHI;6674.290039;6522.77002;Francia;2022-12-15 00:00:00
^FCHI;6505.629883;6452.629883;Francia;2022-12-16 00:00:00
^FCHI;6470.930176;6473.290039;Francia;2022-12-19 00:00:00
^FCHI;6418.689941;6450.430176;Francia;2022-12-20 00:00:00
^FCHI;6469.109863;6580.240234;Francia;2022-12-21 00:00:00
^FCHI;6587.5;6517.970215;Francia;2022-12-22 00:00:00
^FCHI;6513.200195;6504.899902;Francia;2022-12-23 00:00:00
^FCHI;6559.629883;6550.660156;Francia;2022-12-27 00:00:00
^FCHI;6561.5;6510.490234;Francia;2022-12-28 00:00:00
^FCHI;6486.649902;6573.470215;Francia;2022-12-29 00:00:00
^FCHI;6533.120117;6473.759766;Francia;2022-12-30 00:00:00
^FCHI;6521.069824;6594.569824;Francia;2023-01-02 00:00:00
^FCHI;6580.089844;6623.890137;Francia;2023-01-03 00:00:00
^FCHI;6660.600098;6776.430176;Francia;2023-01-04 00:00:00
^FCHI;6744.5;6761.5;Francia;2023-01-05 00:00:00
^FCHI;6772.939941;6860.950195;Francia;2023-01-06 00:00:00
^FCHI;6861.589844;6907.359863;Francia;2023-01-09 00:00:00
^FCHI;6882.009766;6869.140137;Francia;2023-01-10 00:00:00
^FCHI;6879.100098;6924.189941;Francia;2023-01-11 00:00:00
^FCHI;6947.339844;6975.680176;Francia;2023-01-12 00:00:00
^FCHI;6989.589844;7023.5;Francia;2023-01-13 00:00:00
^FCHI;7036.47998;7043.310059;Francia;2023-01-16 00:00:00
^FCHI;7036.910156;7077.160156;Francia;2023-01-17 00:00:00
^FCHI;7073.620117;7083.390137;Francia;2023-01-18 00:00:00
^FCHI;7047.640137;6951.870117;Francia;2023-01-19 00:00:00
^FCHI;6996.220215;6995.990234;Francia;2023-01-20 00:00:00
^FCHI;7014.910156;7032.02002;Francia;2023-01-23 00:00:00
^FCHI;7053.040039;7050.47998;Francia;2023-01-24 00:00:00
^FCHI;7057.819824;7043.879883;Francia;2023-01-25 00:00:00
^FCHI;7095.109863;7095.990234;Francia;2023-01-26 00:00:00
^FCHI;7085.470215;7097.209961;Francia;2023-01-27 00:00:00
^FCHI;7054.240234;7082.009766;Francia;2023-01-30 00:00:00
^FCHI;7075.089844;7082.419922;Francia;2023-01-31 00:00:00
^FCHI;7087.200195;7077.109863;Francia;2023-02-01 00:00:00
^FCHI;7110.029785;7166.27002;Francia;2023-02-02 00:00:00
^FCHI;7136.399902;7233.939941;Francia;2023-02-03 00:00:00
^FCHI;7181.970215;7137.100098;Francia;2023-02-06 00:00:00
^FCHI;7145.839844;7132.350098;Francia;2023-02-07 00:00:00
^FCHI;7181.580078;7119.830078;Francia;2023-02-08 00:00:00
^FCHI;7179.640137;7188.359863;Francia;2023-02-09 00:00:00
^FCHI;7165.410156;7129.72998;Francia;2023-02-10 00:00:00
^FCHI;7147.47998;7208.589844;Francia;2023-02-13 00:00:00
^FCHI;7225.299805;7213.810059;Francia;2023-02-14 00:00:00
^FCHI;7206.830078;7300.859863;Francia;2023-02-15 00:00:00
^FCHI;7346.299805;7366.160156;Francia;2023-02-16 00:00:00
^FCHI;7311.140137;7347.720215;Francia;2023-02-17 00:00:00
^FCHI;7361.209961;7335.609863;Francia;2023-02-20 00:00:00
^FCHI;7319.930176;7308.649902;Francia;2023-02-21 00:00:00
^FCHI;7282.490234;7299.259766;Francia;2023-02-22 00:00:00
^FCHI;7309.029785;7317.430176;Francia;2023-02-23 00:00:00
^FCHI;7359.759766;7187.27002;Francia;2023-02-24 00:00:00
^FCHI;7243.029785;7295.549805;Francia;2023-02-27 00:00:00
^FCHI;7253.540039;7267.930176;Francia;2023-02-28 00:00:00
^FCHI;7279.339844;7234.25;Francia;2023-03-01 00:00:00
^FCHI;7176.410156;7284.220215;Francia;2023-03-02 00:00:00
^FCHI;7313.47998;7348.120117;Francia;2023-03-03 00:00:00
^FCHI;7385.75;7373.209961;Francia;2023-03-06 00:00:00
^FCHI;7355.870117;7339.27002;Francia;2023-03-07 00:00:00
^FCHI;7305.919922;7324.759766;Francia;2023-03-08 00:00:00
^FCHI;7317.430176;7315.879883;Francia;2023-03-09 00:00:00
^FCHI;7193.370117;7220.669922;Francia;2023-03-10 00:00:00
^FCHI;7211.439941;7011.5;Francia;2023-03-13 00:00:00
^FCHI;7029.220215;7141.569824;Francia;2023-03-14 00:00:00
^FCHI;7123.200195;6885.709961;Francia;2023-03-15 00:00:00
^FCHI;6987.629883;7025.720215;Francia;2023-03-16 00:00:00
^FCHI;7086.100098;6925.399902;Francia;2023-03-17 00:00:00
^FCHI;6900.899902;7013.140137;Francia;2023-03-20 00:00:00
^FCHI;7089.009766;7112.910156;Francia;2023-03-21 00:00:00
^FCHI;7105.319824;7131.120117;Francia;2023-03-22 00:00:00
^FCHI;7118.140137;7139.25;Francia;2023-03-23 00:00:00
^FCHI;7108.160156;7015.100098;Francia;2023-03-24 00:00:00
^FCHI;7103.529785;7078.27002;Francia;2023-03-27 00:00:00
^FCHI;7145.660156;7088.339844;Francia;2023-03-28 00:00:00
^FCHI;7141.049805;7186.990234;Francia;2023-03-29 00:00:00
^FCHI;7222.689941;7263.370117;Francia;2023-03-30 00:00:00
^FCHI;7271.189941;7322.390137;Francia;2023-03-31 00:00:00
^FCHI;7341.689941;7345.959961;Francia;2023-04-03 00:00:00
^FCHI;7375.790039;7344.959961;Francia;2023-04-04 00:00:00
^FCHI;7350.029785;7316.299805;Francia;2023-04-05 00:00:00
^FCHI;7328.569824;7324.75;Francia;2023-04-06 00:00:00
^FCHI;7381.77002;7390.279785;Francia;2023-04-11 00:00:00
^FCHI;7396.810059;7396.939941;Francia;2023-04-12 00:00:00
^FCHI;7450.759766;7480.830078;Francia;2023-04-13 00:00:00
^FCHI;7500.77002;7519.609863;Francia;2023-04-14 00:00:00
^FCHI;7535.390137;7498.180176;Francia;2023-04-17 00:00:00
^FCHI;7509;7533.629883;Francia;2023-04-18 00:00:00
^FCHI;7530.540039;7549.439941;Francia;2023-04-19 00:00:00
^FCHI;7541.680176;7538.709961;Francia;2023-04-20 00:00:00
^FCHI;7551.5;7577;Francia;2023-04-21 00:00:00
^FCHI;7545.600098;7573.859863;Francia;2023-04-24 00:00:00
^FCHI;7528.149902;7531.609863;Francia;2023-04-25 00:00:00
^FCHI;7496.47998;7466.660156;Francia;2023-04-26 00:00:00
^FCHI;7450.100098;7483.839844;Francia;2023-04-27 00:00:00
^FCHI;7498.620117;7491.5;Francia;2023-04-28 00:00:00
^FCHI;7466.819824;7383.200195;Francia;2023-05-02 00:00:00
^FCHI;7410.560059;7403.830078;Francia;2023-05-03 00:00:00
^FCHI;7381.399902;7340.77002;Francia;2023-05-04 00:00:00
^FCHI;7388.009766;7432.930176;Francia;2023-05-05 00:00:00
^FCHI;7427.959961;7440.910156;Francia;2023-05-08 00:00:00
^FCHI;7415.009766;7397.169922;Francia;2023-05-09 00:00:00
^FCHI;7403.620117;7361.200195;Francia;2023-05-10 00:00:00
^FCHI;7383.580078;7381.779785;Francia;2023-05-11 00:00:00
^FCHI;7420.410156;7414.850098;Francia;2023-05-12 00:00:00
^FCHI;7443.379883;7418.209961;Francia;2023-05-15 00:00:00
^FCHI;7394.850098;7406.009766;Francia;2023-05-16 00:00:00
^FCHI;7378.830078;7399.439941;Francia;2023-05-17 00:00:00
^FCHI;7440.75;7446.890137;Francia;2023-05-18 00:00:00
^FCHI;7469.779785;7491.959961;Francia;2023-05-19 00:00:00
^FCHI;7467.930176;7478.160156;Francia;2023-05-22 00:00:00
^FCHI;7457.180176;7378.709961;Francia;2023-05-23 00:00:00
^FCHI;7306.140137;7253.459961;Francia;2023-05-24 00:00:00
^FCHI;7261.049805;7229.27002;Francia;2023-05-25 00:00:00
^FCHI;7256.5;7319.180176;Francia;2023-05-26 00:00:00
^FCHI;7352.930176;7303.810059;Francia;2023-05-29 00:00:00
^FCHI;7279.879883;7209.75;Francia;2023-05-30 00:00:00
^FCHI;7136.169922;7098.700195;Francia;2023-05-31 00:00:00
^FCHI;7139.390137;7137.430176;Francia;2023-06-01 00:00:00
^FCHI;7181.799805;7270.689941;Francia;2023-06-02 00:00:00
^FCHI;7294.810059;7200.910156;Francia;2023-06-05 00:00:00
^FCHI;7189.629883;7209;Francia;2023-06-06 00:00:00
^FCHI;7198.240234;7202.790039;Francia;2023-06-07 00:00:00
^FCHI;7196.220215;7222.149902;Francia;2023-06-08 00:00:00
^FCHI;7230.950195;7213.140137;Francia;2023-06-09 00:00:00
^FCHI;7250.149902;7250.350098;Francia;2023-06-12 00:00:00
^FCHI;7290.310059;7290.799805;Francia;2023-06-13 00:00:00
^FCHI;7290.939941;7328.529785;Francia;2023-06-14 00:00:00
^FCHI;7304.970215;7290.910156;Francia;2023-06-15 00:00:00
^FCHI;7312.069824;7388.649902;Francia;2023-06-16 00:00:00
^FCHI;7353.310059;7314.049805;Francia;2023-06-19 00:00:00
^FCHI;7303.240234;7294.169922;Francia;2023-06-20 00:00:00
^FCHI;7273.890137;7260.970215;Francia;2023-06-21 00:00:00
^FCHI;7194.259766;7203.279785;Francia;2023-06-22 00:00:00
^FCHI;7165.379883;7163.419922;Francia;2023-06-23 00:00:00
^FCHI;7175.879883;7184.350098;Francia;2023-06-26 00:00:00
^FCHI;7212.830078;7215.580078;Francia;2023-06-27 00:00:00
^FCHI;7250.680176;7286.319824;Francia;2023-06-28 00:00:00
^FCHI;7295.759766;7312.72998;Francia;2023-06-29 00:00:00
^FCHI;7339.890137;7400.060059;Francia;2023-06-30 00:00:00
^FCHI;7415.169922;7386.700195;Francia;2023-07-03 00:00:00
^FCHI;7390.910156;7369.930176;Francia;2023-07-04 00:00:00
^FCHI;7327.779785;7310.810059;Francia;2023-07-05 00:00:00
^FCHI;7239.899902;7082.290039;Francia;2023-07-06 00:00:00
^FCHI;7098.75;7111.879883;Francia;2023-07-07 00:00:00
^FCHI;7082.459961;7143.689941;Francia;2023-07-10 00:00:00
^FCHI;7176.180176;7220.009766;Francia;2023-07-11 00:00:00
^FCHI;7241.060059;7333.009766;Francia;2023-07-12 00:00:00
^FCHI;7346.560059;7369.799805;Francia;2023-07-13 00:00:00
^FCHI;7353.919922;7374.540039;Francia;2023-07-14 00:00:00
^FCHI;7314.169922;7291.660156;Francia;2023-07-17 00:00:00
^FCHI;7280.189941;7319.180176;Francia;2023-07-18 00:00:00
^FCHI;7369.799805;7326.939941;Francia;2023-07-19 00:00:00
^FCHI;7302.220215;7384.910156;Francia;2023-07-20 00:00:00
^FCHI;7389.509766;7432.77002;Francia;2023-07-21 00:00:00
^FCHI;7405.660156;7427.310059;Francia;2023-07-24 00:00:00
^FCHI;7449.939941;7415.450195;Francia;2023-07-25 00:00:00
^FCHI;7363.540039;7315.069824;Francia;2023-07-26 00:00:00
^FCHI;7358.660156;7465.240234;Francia;2023-07-27 00:00:00
^FCHI;7449.200195;7476.470215;Francia;2023-07-28 00:00:00
^FCHI;7473.120117;7497.779785;Francia;2023-07-31 00:00:00
^FCHI;7478.100098;7406.080078;Francia;2023-08-01 00:00:00
^FCHI;7312.910156;7312.839844;Francia;2023-08-02 00:00:00
^FCHI;7256.060059;7260.529785;Francia;2023-08-03 00:00:00
^FCHI;7286.97998;7315.069824;Francia;2023-08-04 00:00:00
^FCHI;7290.370117;7319.759766;Francia;2023-08-07 00:00:00
^FCHI;7271.049805;7269.470215;Francia;2023-08-08 00:00:00
^FCHI;7351.02002;7322.040039;Francia;2023-08-09 00:00:00
^FCHI;7373.549805;7433.620117;Francia;2023-08-10 00:00:00
^FCHI;7391.25;7340.189941;Francia;2023-08-11 00:00:00
^FCHI;7326.779785;7348.839844;Francia;2023-08-14 00:00:00
^FCHI;7355.080078;7267.700195;Francia;2023-08-15 00:00:00
^FCHI;7246.72998;7260.25;Francia;2023-08-16 00:00:00
^FCHI;7229.060059;7191.740234;Francia;2023-08-17 00:00:00
^FCHI;7163.209961;7164.109863;Francia;2023-08-18 00:00:00
^FCHI;7165.069824;7198.060059;Francia;2023-08-21 00:00:00
^FCHI;7227.100098;7240.879883;Francia;2023-08-22 00:00:00
^FCHI;7265.97998;7246.620117;Francia;2023-08-23 00:00:00
^FCHI;7309.609863;7214.459961;Francia;2023-08-24 00:00:00
^FCHI;7199.589844;7229.600098;Francia;2023-08-25 00:00:00
^FCHI;7294.339844;7324.709961;Francia;2023-08-28 00:00:00
^FCHI;7345.569824;7373.430176;Francia;2023-08-29 00:00:00
^FCHI;7396.140137;7364.399902;Francia;2023-08-30 00:00:00
^FCHI;7372.649902;7316.700195;Francia;2023-08-31 00:00:00
^FCHI;7310.680176;7296.77002;Francia;2023-09-01 00:00:00
^FCHI;7332.200195;7279.509766;Francia;2023-09-04 00:00:00
^FCHI;7241.200195;7254.720215;Francia;2023-09-05 00:00:00
^FCHI;7217.439941;7194.089844;Francia;2023-09-06 00:00:00
^FCHI;7165.97998;7196.100098;Francia;2023-09-07 00:00:00
^FCHI;7219.910156;7240.77002;Francia;2023-09-08 00:00:00
^FCHI;7275.370117;7278.27002;Francia;2023-09-11 00:00:00
^FCHI;7290.620117;7252.879883;Francia;2023-09-12 00:00:00
^FCHI;7224.620117;7222.569824;Francia;2023-09-13 00:00:00
^FCHI;7216.080078;7308.669922;Francia;2023-09-14 00:00:00
^FCHI;7381.319824;7378.819824;Francia;2023-09-15 00:00:00
^FCHI;7353.549805;7276.140137;Francia;2023-09-18 00:00:00
^FCHI;7250.049805;7282.120117;Francia;2023-09-19 00:00:00
^FCHI;7278.919922;7330.790039;Francia;2023-09-20 00:00:00
^FCHI;7252.410156;7213.899902;Francia;2023-09-21 00:00:00
^FCHI;7157.390137;7184.819824;Francia;2023-09-22 00:00:00
^FCHI;7157.22998;7123.879883;Francia;2023-09-25 00:00:00
^FCHI;7083.859863;7074.02002;Francia;2023-09-26 00:00:00
^FCHI;7070.390137;7071.790039;Francia;2023-09-27 00:00:00
^FCHI;7068.029785;7116.240234;Francia;2023-09-28 00:00:00
^FCHI;7152.299805;7135.060059;Francia;2023-09-29 00:00:00
^FCHI;7164.049805;7068.160156;Francia;2023-10-02 00:00:00
^FCHI;7031.589844;6997.049805;Francia;2023-10-03 00:00:00
^FCHI;6959.52002;6996.72998;Francia;2023-10-04 00:00:00
^FCHI;7009.819824;6998.25;Francia;2023-10-05 00:00:00
^FCHI;7022.069824;7060.149902;Francia;2023-10-06 00:00:00
^FCHI;7041.379883;7021.399902;Francia;2023-10-09 00:00:00
^FCHI;7086.720215;7162.430176;Francia;2023-10-10 00:00:00
^FCHI;7090.180176;7131.209961;Francia;2023-10-11 00:00:00
^FCHI;7175.77002;7104.529785;Francia;2023-10-12 00:00:00
^FCHI;7097.149902;7003.529785;Francia;2023-10-13 00:00:00
^FCHI;7029.75;7022.189941;Francia;2023-10-16 00:00:00
^FCHI;7016.25;7029.700195;Francia;2023-10-17 00:00:00
^FCHI;7021.129883;6965.990234;Francia;2023-10-18 00:00:00
^FCHI;6918.080078;6921.370117;Francia;2023-10-19 00:00:00
^FCHI;6850.129883;6816.220215;Francia;2023-10-20 00:00:00
^FCHI;6820.25;6850.470215;Francia;2023-10-23 00:00:00
^FCHI;6865.100098;6893.649902;Francia;2023-10-24 00:00:00
^FCHI;6859.689941;6915.069824;Francia;2023-10-25 00:00:00
^FCHI;6835.529785;6888.959961;Francia;2023-10-26 00:00:00
^FCHI;6898.97998;6795.379883;Francia;2023-10-27 00:00:00
^FCHI;6826.950195;6825.069824;Francia;2023-10-30 00:00:00
^FCHI;6840.72998;6885.649902;Francia;2023-10-31 00:00:00
^FCHI;6914.319824;6932.629883;Francia;2023-11-01 00:00:00
^FCHI;6991.450195;7060.689941;Francia;2023-11-02 00:00:00
^FCHI;7084.509766;7047.5;Francia;2023-11-03 00:00:00
^FCHI;7066.180176;7013.72998;Francia;2023-11-06 00:00:00
^FCHI;6970.660156;6986.22998;Francia;2023-11-07 00:00:00
^FCHI;6951.47998;7034.160156;Francia;2023-11-08 00:00:00
^FCHI;7043.879883;7113.660156;Francia;2023-11-09 00:00:00
^FCHI;7079.399902;7045.040039;Francia;2023-11-10 00:00:00
^FCHI;7069.879883;7087.060059;Francia;2023-11-13 00:00:00
^FCHI;7098.720215;7185.680176;Francia;2023-11-14 00:00:00
^FCHI;7214.689941;7209.609863;Francia;2023-11-15 00:00:00
^FCHI;7203.959961;7168.399902;Francia;2023-11-16 00:00:00
^FCHI;7196.689941;7233.910156;Francia;2023-11-17 00:00:00
^FCHI;7242.399902;7246.930176;Francia;2023-11-20 00:00:00
^FCHI;7231.040039;7229.450195;Francia;2023-11-21 00:00:00
^FCHI;7252.009766;7260.72998;Francia;2023-11-22 00:00:00
^FCHI;7274.25;7277.930176;Francia;2023-11-23 00:00:00
^FCHI;7275;7292.799805;Francia;2023-11-24 00:00:00
^FCHI;7292.910156;7265.490234;Francia;2023-11-27 00:00:00
^FCHI;7230.740234;7250.129883;Francia;2023-11-28 00:00:00
^FCHI;7241.410156;7267.640137;Francia;2023-11-29 00:00:00
^FCHI;7276.870117;7310.77002;Francia;2023-11-30 00:00:00
^FCHI;7336.549805;7346.149902;Francia;2023-12-01 00:00:00
^FCHI;7331.799805;7332.589844;Francia;2023-12-04 00:00:00
^FCHI;7320.490234;7386.990234;Francia;2023-12-05 00:00:00
^FCHI;7400.209961;7435.990234;Francia;2023-12-06 00:00:00
^FCHI;7424.819824;7428.52002;Francia;2023-12-07 00:00:00
^FCHI;7441;7526.549805;Francia;2023-12-08 00:00:00
^FCHI;7534.22998;7551.529785;Francia;2023-12-11 00:00:00
^FCHI;7557.319824;7543.549805;Francia;2023-12-12 00:00:00
^FCHI;7542.100098;7531.220215;Francia;2023-12-13 00:00:00
^FCHI;7626.540039;7575.850098;Francia;2023-12-14 00:00:00
^FCHI;7607.919922;7596.910156;Francia;2023-12-15 00:00:00
^FCHI;7563.310059;7568.859863;Francia;2023-12-18 00:00:00
^FCHI;7560.569824;7574.669922;Francia;2023-12-19 00:00:00
^FCHI;7595.25;7583.430176;Francia;2023-12-20 00:00:00
^FCHI;7557.160156;7571.399902;Francia;2023-12-21 00:00:00
^FCHI;7560.970215;7568.819824;Francia;2023-12-22 00:00:00
^FCHI;7580.970215;7571.819824;Francia;2023-12-27 00:00:00
^FCHI;7591.850098;7535.160156;Francia;2023-12-28 00:00:00
^FCHI;7547.529785;7543.180176;Francia;2023-12-29 00:00:00
^FCHI;7577.330078;7530.859863;Francia;2024-01-02 00:00:00
^FCHI;7522.810059;7411.859863;Francia;2024-01-03 00:00:00
^FCHI;7419.850098;7450.629883;Francia;2024-01-04 00:00:00
^FCHI;7398.399902;7420.689941;Francia;2024-01-05 00:00:00
^FCHI;7406.240234;7450.240234;Francia;2024-01-08 00:00:00
^FCHI;7457.259766;7426.620117;Francia;2024-01-09 00:00:00
^FCHI;7428.259766;7426.080078;Francia;2024-01-10 00:00:00
^FCHI;7466.109863;7387.620117;Francia;2024-01-11 00:00:00
^FCHI;7412.680176;7465.140137;Francia;2024-01-12 00:00:00
^FCHI;7467.799805;7411.680176;Francia;2024-01-15 00:00:00
^FCHI;7364.109863;7398;Francia;2024-01-16 00:00:00
^FCHI;7313.259766;7318.689941;Francia;2024-01-17 00:00:00
^FCHI;7346.709961;7401.350098;Francia;2024-01-18 00:00:00
^FCHI;7446.819824;7371.640137;Francia;2024-01-19 00:00:00
^FCHI;7436.609863;7413.25;Francia;2024-01-22 00:00:00
^FCHI;7449.379883;7388.040039;Francia;2024-01-23 00:00:00
^FCHI;7414.759766;7455.640137;Francia;2024-01-24 00:00:00
