Ticker,Year,Total Revenue,Net Interest Income,Total Premiums Earned,Total Other Income Expense Net,Interest Expense,Provision for Loan Losses,Selling General Administrative,Other Operating Expenses,Depreciation,Depreciation & Amortization,Depreciation Depletion & Amortization,Gross Profit,Operating Expense,Operating Income,Ebit,Extraordinary Items,Effect Of Accounting Charges,Other Items,Income Before Tax,Tax Provision,Net Income Applicable To Common Shares,Net Income,Net Income From Continuing Ops,Discontinued Operations,Normalized Income,Minority Interest,Preferred Dividends,Basic EPS,Diluted EPS,Basic Average Shares,Diluted Average Shares
ROVI.MC,2023.0,829509000.0,556000.0,,,667000.0,,,85235000.0,,,,492285000.0,272031000.0,220254000.0,,,,,,50109000.0,,170335000.0,,,170482643.0,,,3.287042,3.287042,51820146.0,51820146.0
ROVI.MC,2024.0,763749000.0,-2091000.0,,,1988000.0,,,95682000.0,,,,478346000.0,298801000.0,179545000.0,,,,,,40814000.0,,136881000.0,,,136818630.0,,,2.676097,2.676097,51149498.0,51149498.0
RR.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RR.L,2021.0,11218000000.0,-380000000.0,,,252000000.0,,,,,,,2136000000.0,1668000000.0,468000000.0,,,,,,-418000000.0,,120000000.0,,,513420000.0,,,0.0144,0.0143,8332000000.0,8352000000.0
RR.L,2022.0,13520000000.0,-476000000.0,,,343000000.0,,,,,,,2757000000.0,1968000000.0,789000000.0,,,,,,-308000000.0,,-1269000000.0,,,-1488692410.11984,,,-0.152,-0.152,8349000000.0,8349000000.0
RR.L,2023.0,16486000000.0,-426000000.0,,,369000000.0,,,,,,,3620000000.0,1849000000.0,1771000000.0,,,,,,23000000.0,,2412000000.0,,,2469450350.226617,,,0.2885,0.287,8361000000.0,8405000000.0
RR.L,2024.0,18909000000.0,-245000000.0,,,362000000.0,,,,,,,4221000000.0,1487000000.0,2734000000.0,,,,,,-250000000.0,,2521000000.0,,,2510500000.0,,,0.3005,0.2987,8388000000.0,8439000000.0
RTO.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RTO.L,2021.0,2957000000.0,-33000000.0,,,34000000.0,,,379000000.0,,,,2371000000.0,2003000000.0,368000000.0,,,,,,62000000.0,,263000000.0,,,280010000.0,,,0.1416,0.141,1857.0,1865248227.0
RTO.L,2022.0,3714000000.0,-72000000.0,,,77000000.0,,,612000000.0,,,,3010000000.0,2669000000.0,341000000.0,,,,,,64000000.0,,232000000.0,,,235135135.135135,,,0.1157,0.1151,2002000000.0,2014000000.0
RTO.L,2023.0,5375000000.0,-164000000.0,,,189000000.0,,,906000000.0,,,,4475000000.0,3811000000.0,664000000.0,,,,,,112000000.0,,381000000.0,,,410374000.0,,,0.1514,0.1507,2516000000.0,2527000000.0
RTO.L,2024.0,5436000000.0,-156000000.0,,,192000000.0,,,1012000000.0,,,,4559000000.0,3954000000.0,605000000.0,,,,,,98000000.0,,307000000.0,,,347175308.641975,,,0.1217,0.1214,2521000000.0,2528000000.0
RWE.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RWE.DE,2021.0,24571000000.0,-13000000.0,,,496000000.0,,,817000000.0,,,,6342000000.0,4606000000.0,1736000000.0,,,,,,690000000.0,,721000000.0,,,1141000000.0,,,1.07,1.07,676220000.0,676220000.0
RWE.DE,2022.0,38415000000.0,827000000.0,,,829000000.0,,,2565000000.0,,,,6747000000.0,7257000000.0,-510000000.0,,,,,,-2277000000.0,,2717000000.0,,,2351500000.0,,,3.93,3.93,691247000.0,691247000.0
RWE.DE,2023.0,28521000000.0,-443000000.0,,,1621000000.0,,,2031000000.0,,,,11037000000.0,8453000000.0,2584000000.0,,,,,,2337000000.0,,1515000000.0,,,325850000.0,,,2.04,2.04,743841000.0,743841000.0
RWE.DE,2024.0,24224000000.0,14000000.0,,,1104000000.0,,,-516000000.0,,,,8650000000.0,5020000000.0,3630000000.0,,,,,,1054000000.0,,5135000000.0,,,3247658000.0,,,6.91,6.91,743554000.0,743554000.0
SAAB-B.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAAB-B.ST,2021.0,39154000000.0,-330000000.0,,,292000000.0,,,15000000.0,,,,8205000000.0,5259000000.0,2946000000.0,,,,,,552000000.0,,1926000000.0,,,1907136000.0,,,3.6425,3.6125,528660000.0,533172000.0
SAAB-B.ST,2022.0,42006000000.0,-276000000.0,,,307000000.0,,,14000000.0,,,,8886000000.0,5606000000.0,3280000000.0,,,,,,536000000.0,,2195000000.0,,,2258990000.0,,,4.1525,4.1025,528632000.0,534896000.0
SAAB-B.ST,2023.0,51609000000.0,-79000000.0,,,526000000.0,,,6000000.0,,,,11260000000.0,6740000000.0,4520000000.0,,,,,,975000000.0,,3381000000.0,,,2827910000.0,,,6.36,6.29,531536000.0,537511000.0
SAAB-B.ST,2024.0,63751000000.0,-107000000.0,,,559000000.0,,,5000000.0,,,,13663000000.0,8065000000.0,5598000000.0,,,,,,1079000000.0,,4171000000.0,,,4374776000.0,,,7.81,7.74,534008000.0,539218000.0
SAB.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAB.MC,2021.0,5394914000.0,3425456000.0,,,722093000.0,,,524518000.0,,,,,3533498000.0,,,,,,,81282000.0,,530238000.0,,,870281043.8,,,0.08,0.08,5586444414.0,5586444414.0
SAB.MC,2022.0,5474438000.0,3798726000.0,,,1189877000.0,,,452535000.0,,,,,3350241000.0,,,,,,,373256000.0,,889392000.0,,,1012309621.2,,,0.14,0.14,5593885977.0,5593885977.0
SAB.MC,2023.0,6282439000.0,4723218000.0,,,3935538000.0,,,524979000.0,,,,,3549399000.0,,,,,,,557175000.0,,1332181000.0,,,1435855162.9,,,0.23,0.23,5401123639.0,5401123639.0
SAB.MC,2024.0,6543842000.0,5021335000.0,,,4692057000.0,,,524236000.0,,,,,3501423000.0,,,,,,,685272000.0,,1826805000.0,,,1912119563.8,,,0.32,0.32,5376450440.0,5376450440.0
SAF.PA,2021.0,15133000000.0,-103000000.0,,,114000000.0,,,225000000.0,,,,7278000000.0,6098000000.0,1180000000.0,,,,,,200000000.0,,43000000.0,,,304660000.0,,,0.1,0.1,426650425.0,440087029.0
SAF.PA,2022.0,19523000000.0,-39000000.0,,,100000000.0,,,-57000000.0,,,,9378000000.0,6663000000.0,2715000000.0,,,,,,-694000000.0,,-2459000000.0,,,1666203700.0,,,-5.76,-5.76,426680657.0,440159929.0
SAF.PA,2023.0,23651000000.0,90000000.0,,,152000000.0,,,97000000.0,,,,11059000000.0,7885000000.0,3174000000.0,,,,,,1236000000.0,,3444000000.0,,,2192490900.0,,,8.24,8.07,417795492.0,431373561.0
SAF.PA,2024.0,27716000000.0,99000000.0,,,129000000.0,,,334000000.0,,,,13271000000.0,9281000000.0,3990000000.0,,,,,,-284000000.0,,-667000000.0,,,2426297400.0,,,-1.6,-1.6,416149530.0,420722353.0
SAN.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN.MC,2021.0,48406000000.0,33370000000.0,,,13093000000.0,,,,,,,,,,,,,,,4894000000.0,,8124000000.0,,,8271982800.0,,,0.438,0.436,17272055430.0,17321027889.0
SAN.MC,2022.0,54216000000.0,38619000000.0,,,32811000000.0,,,,,,,,,,,,,,,4486000000.0,,9605000000.0,,,9763805000.0,,,0.539,0.537,16848344667.0,16903660873.0
SAN.MC,2023.0,59878000000.0,43261000000.0,,,61991000000.0,,,,,,,,,,,,,,,4276000000.0,,11076000000.0,,,11216638000.0,,,0.654,0.651,16172084714.0,16247265121.0
SAN.MC,2024.0,63842000000.0,46668000000.0,,,66067000000.0,,,,,,,,,,,,,,,5283000000.0,,12574000000.0,,,13039161200.0,,,0.771,0.768,15497607269.0,15567717839.0
SAN.PA,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN.PA,2021.0,39175000000.0,-370000000.0,,,389000000.0,,,946000000.0,,,,26920000000.0,17773000000.0,9147000000.0,,,,,,1558000000.0,,6223000000.0,,,7006400872.018466,,,4.97,4.97,1252500000.0,1252500000.0
SAN.PA,2022.0,40561000000.0,-223000000.0,,,465000000.0,,,709000000.0,,,,28679000000.0,17753000000.0,10926000000.0,,,,,,1909000000.0,,8371000000.0,,,8588928000.0,,,5.37,5.37,1251900000.0,1251900000.0
SAN.PA,2023.0,41618000000.0,-706000000.0,,,710000000.0,,,2464000000.0,,,,28990000000.0,19815000000.0,9175000000.0,,,,,,1017000000.0,,5400000000.0,,,6918466000.0,,,4.31,4.31,1251700000.0,1251700000.0
SAN.PA,2024.0,44286000000.0,-560000000.0,,,749000000.0,,,3293000000.0,,,,31081000000.0,21619000000.0,9462000000.0,,,,,,1204000000.0,,5560000000.0,,,7303280000.0,,,4.59,4.59,1251400000.0,1251400000.0
SAND.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAND.ST,2021.0,85700000000.0,-547000000.0,,,839000000.0,,,347000000.0,,,,36705000000.0,19345000000.0,17360000000.0,,,,,,3731000000.0,,14461000000.0,,,12995536000.0,,,11.53,11.52,1254386000.0,1255811000.0
SAND.ST,2022.0,112332000000.0,-1222000000.0,,,1640000000.0,,,577000000.0,,,,45370000000.0,26341000000.0,19029000000.0,,,,,,4884000000.0,,11212000000.0,,,12151250000.0,,,8.95,8.94,1254386000.0,1255325000.0
SAND.ST,2023.0,126503000000.0,-2037000000.0,,,2622000000.0,,,138000000.0,,,,52047000000.0,29088000000.0,22959000000.0,,,,,,4493000000.0,,15300000000.0,,,15503588000.0,,,12.2,12.18,1254386000.0,1255916000.0
SAND.ST,2024.0,122878000000.0,-1957000000.0,,,2551000000.0,,,597000000.0,,,,49136000000.0,29984000000.0,19152000000.0,,,,,,4216000000.0,,12243000000.0,,,12522000000.0,,,9.76,9.75,1254386000.0,1255986000.0
SAP.DE,2021.0,26953000000.0,2178000000.0,,,945000000.0,,,-44000000.0,,,,19734000000.0,13269000000.0,6465000000.0,,,,,,1682000000.0,,5256000000.0,,,6788036801.881246,,,4.560948,4.560948,1179579340.0,1179579340.0
SAP.DE,2022.0,29519000000.0,-1389000000.0,,,2200000000.0,,,116000000.0,,,,21482000000.0,15431000000.0,6051000000.0,,,,,,1446000000.0,,2284000000.0,,,3715036782.627964,,,1.95,1.94,1170000000.0,1175000000.0
SAP.DE,2023.0,31207000000.0,-456000000.0,,,1313000000.0,,,4000000.0,,,,22534000000.0,16520000000.0,6014000000.0,,,,,,1741000000.0,,6139000000.0,,,3897994000.0,,,5.23,5.17,1167000000.0,1180000000.0
SAP.DE,2024.0,34176000000.0,398000000.0,,,1031000000.0,,,85000000.0,,,,24932000000.0,17124000000.0,7808000000.0,,,,,,1614000000.0,,3124000000.0,,,5376688000.0,,,2.68,2.65,1166000000.0,1180000000.0
SBRY.L,2021.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.13,-0.13,2210000000.0,2320100000.0
SBRY.L,2022.0,29895000000.0,-304000000.0,,,321000000.0,,,,,,,2366000000.0,1210000000.0,1156000000.0,,,,,,177000000.0,,677000000.0,,,675414000.0,,,0.298,0.288,2271800000.0,2351000000.0
SBRY.L,2023.0,31491000000.0,-236000000.0,,,309000000.0,,,,,,,2004000000.0,1442000000.0,562000000.0,,,,,,120000000.0,,207000000.0,,,207000000.0,,,0.09,0.088,2312600000.0,2352200000.0
SBRY.L,2024.0,32238000000.0,-255000000.0,,,336000000.0,,,,,,,2090000000.0,1288000000.0,802000000.0,,,,,,181000000.0,,137000000.0,,,344531697.341513,,,0.059,0.057,2334800000.0,2394000000.0
SBRY.L,2025.0,32812000000.0,-283000000.0,,,350000000.0,,,,,,,2221000000.0,1278000000.0,943000000.0,,,,,,201000000.0,,242000000.0,,,446376811.594203,,,,,,
SCA-B.ST,2021.0,18822000000.0,-107000000.0,,,105000000.0,,,6599000000.0,,,,15591000000.0,8117000000.0,7474000000.0,,,,,,1426000000.0,,5941000000.0,,,5941000000.0,,,8.46,8.46,702300000.0,702300000.0
SCA-B.ST,2022.0,20794000000.0,-39000000.0,,,68000000.0,,,8278000000.0,,,,17959000000.0,9419000000.0,8540000000.0,,,,,,1782000000.0,,6748000000.0,,,6748000000.0,,,9.61,9.61,702300000.0,702300000.0
SCA-B.ST,2023.0,18081000000.0,-416000000.0,,,454000000.0,,,9563000000.0,,,,15658000000.0,11010000000.0,4648000000.0,,,,,,818000000.0,,3675000000.0,,,3675000000.0,,,5.23,5.23,702000000.0,702000000.0
SCA-B.ST,2024.0,20232000000.0,-507000000.0,,,550000000.0,,,10421000000.0,,,,17096000000.0,12084000000.0,5012000000.0,,,,,,882000000.0,,3639000000.0,,,3639000000.0,,,5.18,5.18,702000000.0,702000000.0
SCMN.SW,2021.0,11183000000.0,-158000000.0,,,140000000.0,,,1331000000.0,,,,8863000000.0,6797000000.0,2066000000.0,,,,,,319000000.0,,1832000000.0,,,1627520000.0,,,35.37,35.37,51801334.0,51801334.0
SCMN.SW,2022.0,11051000000.0,-129000000.0,,,124000000.0,,,1494000000.0,,,,8964000000.0,6924000000.0,2040000000.0,,,,,,360000000.0,,1602000000.0,,,1548078000.0,,,30.93,30.93,51800968.0,51800968.0
SCMN.SW,2023.0,11072000000.0,-117000000.0,,,131000000.0,,,1106000000.0,,,,8815000000.0,6610000000.0,2205000000.0,,,,,,364000000.0,,1711000000.0,,,1715125000.0,,,33.03,33.03,51801652.0,51801652.0
SCMN.SW,2024.0,11036000000.0,-111000000.0,,,198000000.0,,,1176000000.0,,,,8722000000.0,6771000000.0,1951000000.0,,,,,,320000000.0,,1542000000.0,,,1550280000.0,,,29.77,29.77,51801712.0,51801712.0
SCYR.MC,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCYR.MC,2021.0,4675366000.0,-474820000.0,,,395658000.0,,,73253000.0,,,,3069004000.0,2338200000.0,730804000.0,,,,,,135273000.0,,-189182000.0,,,-208114750.0,,,-0.302051,-0.302051,621143763.0,690064973.0
SCYR.MC,2022.0,4976968000.0,-543756000.0,,,563067000.0,,,1489540000.0,,,,3311389000.0,2037237000.0,1274152000.0,,,,,,160840000.0,,110516000.0,,,34864336.0,,,0.18,0.17,629199000.0,679261000.0
SCYR.MC,2023.0,4609428000.0,-823508000.0,,,803897000.0,,,1368865000.0,,,,3243654000.0,1991926000.0,1251728000.0,,,,,,430239000.0,,153222000.0,,,-209711500.0,,,0.23,0.22,652871000.0,718131000.0
SCYR.MC,2024.0,4571004000.0,-707626000.0,,,749318000.0,,,1287021000.0,,,,3119802000.0,1893452000.0,1226350000.0,,,,,,171724000.0,,113373000.0,,,82092205.6,,,0.15,0.15,734622000.0,734622000.0
SDR.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SDR.L,2021.0,2959500000.0,-2000000.0,,,,,,1732600000.0,,,,2403100000.0,1703900000.0,699200000.0,,,,,,140300000.0,,623800000.0,,,641189006.674519,,,0.37536,0.36907,1629999999.0,1658235294.0
SDR.L,2022.0,2891700000.0,5800000.0,,,,,,1801300000.0,,,,2361400000.0,1764800000.0,596600000.0,,,,,,100700000.0,,486200000.0,,,563325949.906287,,,0.304,0.299,1576600000.0,1604400000.0
SDR.L,2023.0,2936700000.0,23600000.0,,,,,,1810900000.0,,,,2334400000.0,1777400000.0,557000000.0,,,,,,85000000.0,,402600000.0,,,521580024.610336,,,0.246,0.242,1575900000.0,1604200000.0
SDR.L,2024.0,2970000000.0,31800000.0,,,,,,1839300000.0,,,,2357700000.0,1817800000.0,539900000.0,,,,,,125100000.0,,433000000.0,,,480481813.295108,,,0.264,0.26,1578600000.0,1605100000.0
SEB-A.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SEB-A.ST,2021.0,55606000000.0,26101000000.0,,,5283000000.0,,,5144000000.0,,,,,24031000000.0,,,,,,,5441000000.0,,25423000000.0,,,25789048000.0,,,11.75,11.67,2164000000.0,2179000000.0
SEB-A.ST,2022.0,64466000000.0,33443000000.0,,,22707000000.0,,,7318000000.0,,,,,27099000000.0,,,,,,,6862000000.0,,26877000000.0,,,28148215000.0,,,12.58,12.48,2137000000.0,2153000000.0
SEB-A.ST,2023.0,79960000000.0,47526000000.0,,,87868000000.0,,,9499000000.0,,,,,31158000000.0,,,,,,,9848000000.0,,38116000000.0,,,38236045000.0,,,18.2,18.06,2094000000.0,2110000000.0
SEB-A.ST,2024.0,81610000000.0,45250000000.0,,,104153000000.0,,,10552000000.0,,,,,34480000000.0,,,,,,,10178000000.0,,35865000000.0,,,36292671000.0,,,17.51,17.33,2049000000.0,2070000000.0
SGE.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SGE.L,2021.0,1846000000.0,-26000000.0,,,24000000.0,,,,,,,1715000000.0,1388000000.0,327000000.0,,,,,,62000000.0,,285000000.0,,,247280000.0,,,0.2633,0.2608,1091000000.0,1100000000.0
SGE.L,2022.0,1947000000.0,-30000000.0,,,30000000.0,,,,,,,1809000000.0,1476000000.0,333000000.0,,,,,,77000000.0,,260000000.0,,,233820000.0,,,0.2547,0.2517,1020000000.0,1032000000.0
SGE.L,2023.0,2184000000.0,-33000000.0,,,44000000.0,,,,,,,2028000000.0,1713000000.0,315000000.0,,,,,,71000000.0,,211000000.0,,,211000000.0,,,0.2075,0.2043,1020000000.0,1036000000.0
SGE.L,2024.0,2332000000.0,-26000000.0,,,43000000.0,,,,,,,2164000000.0,1712000000.0,452000000.0,,,,,,103000000.0,,323000000.0,,,323000000.0,,,0.321,0.3155,1007000000.0,1025000000.0
SGO.PA,2020.0,,,,,,,,4000000.0,,,,,,,,,,,,,,,,,,,,,,,
SGO.PA,2021.0,44160000000.0,-407000000.0,,,484000000.0,,,,,,,11720000000.0,7317000000.0,4403000000.0,,,,,,919000000.0,,2521000000.0,,,2725207189.357487,,,4.79,4.76,526244506.0,529905261.0
SGO.PA,2022.0,51197000000.0,-404000000.0,,,563000000.0,,,,,,,13191000000.0,8031000000.0,5160000000.0,,,,,,1082000000.0,,3003000000.0,,,3043032034.425054,,,5.84,5.8,514372413.0,517595809.0
SGO.PA,2023.0,47944000000.0,-424000000.0,,,843000000.0,,,,,,,12835000000.0,7845000000.0,4990000000.0,,,,,,1060000000.0,,2669000000.0,,,2791777777.777778,,,5.26,5.23,507282902.0,510458619.0
SGO.PA,2024.0,46571000000.0,-455000000.0,,,934000000.0,,,,,,,12883000000.0,7888000000.0,4995000000.0,,,,,,994000000.0,,2844000000.0,,,2981437881.873727,,,5.69,5.64,499715108.0,503934048.0
SGRO.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.241,1.236,1149800000.0,1154500000.0
SGRO.L,2021.0,546000000.0,-40000000.0,,,61000000.0,,,1000000.0,,,,406000000.0,60000000.0,346000000.0,,,,,,288000000.0,,4060000000.0,,,4140196000.0,,,3.39,3.381,1197700000.0,1201000000.0
SGRO.L,2022.0,669000000.0,-73000000.0,,,85000000.0,,,-15000000.0,,,,455000000.0,44000000.0,411000000.0,,,,,,-37000000.0,,-1927000000.0,,,-1733572000.0,,,-1.597,-1.597,1206600000.0,1206600000.0
SGRO.L,2023.0,749000000.0,-106000000.0,,,123000000.0,,,,,,,588000000.0,63000000.0,525000000.0,,,,,,-10000000.0,,-253000000.0,,,-248120000.0,,,-0.207,-0.207,1220000000.0,1223400000.0
SGRO.L,2024.0,675000000.0,-69000000.0,,,115000000.0,,,,,,,531000000.0,76000000.0,455000000.0,,,,,,42000000.0,,594000000.0,,,593026000.0,,,,,,
SHB-A.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHB-A.ST,2021.0,43806000000.0,30321000000.0,,,5511000000.0,,,5281000000.0,,,,,20655000000.0,,,,,,,4627000000.0,,19527000000.0,,,18587888000.0,,,9.86,9.86,1980000000.0,1980000000.0
SHB-A.ST,2022.0,49328000000.0,36614000000.0,,,30793000000.0,,,7981000000.0,,,,,23502000000.0,,,,,,,5431000000.0,,21676000000.0,,,20548524000.0,,,10.95,10.95,1980000000.0,1980000000.0
SHB-A.ST,2023.0,62040000000.0,47578000000.0,,,112228000000.0,,,9434000000.0,,,,,25804000000.0,,,,,,,8417000000.0,,29107000000.0,,,27761356000.0,,,14.7,14.7,1980000000.0,1980000000.0
SHB-A.ST,2024.0,62314000000.0,46841000000.0,,,124283000000.0,,,9213000000.0,,,,,27466000000.0,,,,,,,7795000000.0,,27451000000.0,,,27575974000.0,,,13.86,13.86,1980000000.0,1980000000.0
SHEL.L,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHEL.L,2021.0,261504000000.0,-3067000000.0,,,3606000000.0,,,1423000000.0,,,,35849000000.0,13566000000.0,22283000000.0,,,,,,9199000000.0,,20101000000.0,,,15965140000.0,,,2.59,2.57,7761700000.0,7806800000.0
SHEL.L,2022.0,381314000000.0,-4300000000.0,,,5346000000.0,,,1712000000.0,,,,78779000000.0,15670000000.0,63109000000.0,,,,,,21941000000.0,,42309000000.0,,,41092533348.76186,,,5.76,5.71,7347500000.0,7410500000.0
SHEL.L,2023.0,316620000000.0,-2056000000.0,,,4628000000.0,,,1750000000.0,,,,47207000000.0,16470000000.0,30737000000.0,,,,,,12991000000.0,,19359000000.0,,,19231411438.379257,,,2.88,2.85,6733500000.0,6799800000.0
SHEL.L,2024.0,284312000000.0,-2397000000.0,,,4858000000.0,,,2411000000.0,,,,45941000000.0,15949000000.0,29992000000.0,,,,,,13401000000.0,,16094000000.0,,,16256750000.0,,,2.55,2.53,6299600000.0,6363700000.0
SHELL.AS,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHELL.AS,2021.0,261504000000.0,-3067000000.0,,,3606000000.0,,,1423000000.0,,,,35849000000.0,13566000000.0,22283000000.0,,,,,,9199000000.0,,20101000000.0,,,15965140000.0,,,2.59,2.57,7761700000.0,7806800000.0
SHELL.AS,2022.0,381314000000.0,-4300000000.0,,,5346000000.0,,,1712000000.0,,,,78779000000.0,15670000000.0,63109000000.0,,,,,,21941000000.0,,42309000000.0,,,41092533348.76186,,,5.76,5.71,7347500000.0,7410500000.0
SHELL.AS,2023.0,316620000000.0,-2056000000.0,,,4628000000.0,,,1750000000.0,,,,47207000000.0,16470000000.0,30737000000.0,,,,,,12991000000.0,,19359000000.0,,,19231411438.379257,,,2.88,2.85,6733500000.0,6799800000.0
SHELL.AS,2024.0,284312000000.0,-2397000000.0,,,4858000000.0,,,2411000000.0,,,,45941000000.0,15949000000.0,29992000000.0,,,,,,13401000000.0,,16094000000.0,,,16256750000.0,,,2.55,2.53,6299600000.0,6363700000.0
SHL.DE,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHL.DE,2021.0,17997000000.0,-170000000.0,,,83000000.0,,,40000000.0,,,,6952000000.0,4384000000.0,2568000000.0,,,,,,658000000.0,,1727000000.0,,,1727000000.0,,,1.57,1.57,1099690000.0,1103600000.0
SHL.DE,2022.0,21714000000.0,-127000000.0,,,118000000.0,,,31000000.0,,,,8137000000.0,5213000000.0,2924000000.0,,,,,,746000000.0,,2038000000.0,,,2038000000.0,,,1.81,1.81,1122794000.0,1127746000.0
SHL.DE,2023.0,21680000000.0,-207000000.0,,,296000000.0,,,120000000.0,,,,7709000000.0,5576000000.0,2133000000.0,,,,,,403000000.0,,1509000000.0,,,1509000000.0,,,1.35,1.34,1119472000.0,1123552000.0
SHL.DE,2024.0,22363000000.0,-283000000.0,,,476000000.0,,,79000000.0,,,,8468000000.0,5659000000.0,2809000000.0,,,,,,564000000.0,,1942000000.0,,,1942000000.0,,,1.74,1.73,1118129000.0,1123447000.0
SIE.DE,2021.0,62265000000.0,1432000000.0,,,644000000.0,,,431000000.0,,,,22737000000.0,16318000000.0,6419000000.0,,,,,,1861000000.0,,6161000000.0,,,5011047091.782284,,,7.68,7.59,801829000.0,811490000.0
SIE.DE,2022.0,71977000000.0,-44000000.0,,,689000000.0,,,285000000.0,,,,25847000000.0,18571000000.0,7276000000.0,,,,,,2741000000.0,,3723000000.0,,,3730980000.0,,,4.65,4.59,801338000.0,809680000.0
SIE.DE,2023.0,74882000000.0,645000000.0,,,1369000000.0,,,447000000.0,,,,29117000000.0,19715000000.0,9402000000.0,,,,,,2600000000.0,,7949000000.0,,,6114940000.0,,,10.04,9.91,791538000.0,801342000.0
SIE.DE,2024.0,75930000000.0,808000000.0,,,1785000000.0,,,514000000.0,,,,29823000000.0,20358000000.0,9465000000.0,,,,,,2320000000.0,,8301000000.0,,,7580840000.0,,,10.53,10.38,788674000.0,798915000.0
SIKA.SW,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.82,5.22,141739791.0,160037540.0
SIKA.SW,2021.0,9252300000.0,-56200000.0,,,56900000.0,,,446500000.0,,,,4791300000.0,3399900000.0,1391400000.0,,,,,,287100000.0,,1047900000.0,,,1047900000.0,,,6.91,6.6,141853421.0,160285240.0
SIKA.SW,2022.0,10491800000.0,-81900000.0,,,59400000.0,,,498500000.0,,,,5179800000.0,3600100000.0,1579700000.0,,,,,,335700000.0,,1162500000.0,,,1162500000.0,,,7.57,7.29,152713022.0,153527071.0
SIKA.SW,2023.0,11238600000.0,-213800000.0,,,165700000.0,,,573500000.0,,,,6024800000.0,4465400000.0,1559400000.0,,,,,,273800000.0,,1062000000.0,,,1070188500.0,,,6.82,6.65,155767700.0,160521640.0
SIKA.SW,2024.0,11763100000.0,-154500000.0,,,185900000.0,,,621600000.0,,,,6416000000.0,4702100000.0,1713900000.0,,,,,,315400000.0,,1245500000.0,,,1245500000.0,,,,,,
SKA-B.ST,2020.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SKA-B.ST,2021.0,143865000000.0,-176000000.0,,,223000000.0,,,,,,,15709000000.0,7865000000.0,7844000000.0,,,,,,1238000000.0,,6864000000.0,,,6865700000.0,,,16.64,16.52,412387142.0,415491861.0
SKA-B.ST,2022.0,163174000000.0,270000000.0,,,48000000.0,,,5000000.0,,,,16692000000.0,9001000000.0,7691000000.0,,,,,,2027000000.0,,8256000000.0,,,8256000000.0,,,20.04,19.9,412037581.0,414922620.0
SKA-B.ST,2023.0,167168000000.0,614000000.0,,,52000000.0,,,,,,,13297000000.0,9378000000.0,3919000000.0,,,,,,861000000.0,,4998000000.0,,,4998000000.0,,,12.17,12.07,410758367.0,414137628.0
SKA-B.ST,2024.0,176481000000.0,646000000.0,,,407000000.0,,,4000000.0,,,,14480000000.0,8714000000.0,5766000000.0,,,,,,1831000000.0,,5552000000.0,,,5552000000.0,,,13.51,13.4,410828510.0,414305022.0
SKF-B.ST,2021.0,81732000000.0,-502000000.0,,,454000000.0,,,161000000.0,,,,23275000000.0,12957000000.0,10318000000.0,,,,,,2484000000.0,,7331000000.0,,,6992000000.0,,,16.1,16.1,455351068.0,455351068.0
SKF-B.ST,2022.0,96933000000.0,-486000000.0,,,588000000.0,,,85000000.0,,,,24468000000.0,15089000000.0,9379000000.0,,,,,,2438000000.0,,4469000000.0,,,4877924000.0,,,9.81,9.81,455351068.0,455351068.0
SKF-B.ST,2023.0,103881000000.0,-815000000.0,,,1300000000.0,,,-104000000.0,,,,26340000000.0,15088000000.0,11252000000.0,,,,,,2404000000.0,,6395000000.0,,,6363266000.0,,,14.04,14.04,455351068.0,455351068.0
SKF-B.ST,2024.0,98722000000.0,-854000000.0,,,1089000000.0,,,271000000.0,,,,27373000000.0,16821000000.0,10552000000.0,,,,,,2202000000.0,,6474000000.0,,,6457324000.0,,,14.22,14.22,455351068.0,455351068.0
SLHN.SW,2021.0,22115000000.0,-293000000.0,,,293000000.0,,,394000000.0,,,,,,,,,,,,406000000.0,,1247000000.0,,,1234150330.727601,,,40.05,39.93,31131512.0,31221040.0
